areaCode,areaName,areaType,date,cumVaccinationFirstDoseUptakeByVaccinationDatePercentage,cumVaccinationSecondDoseUptakeByVaccinationDatePercentage,cumVaccinationThirdInjectionUptakeByVaccinationDatePercentage
E12000005,West Midlands,region,14/11/2021,74.2,67.4,19.5
E12000005,West Midlands,region,13/11/2021,74.1,67.4,19.2
E12000005,West Midlands,region,12/11/2021,74.1,67.3,18.5
E12000005,West Midlands,region,11/11/2021,74,67.3,17.9
E12000005,West Midlands,region,10/11/2021,74,67.3,17.3
E12000005,West Midlands,region,09/11/2021,73.9,67.2,16.8
E12000005,West Midlands,region,08/11/2021,73.8,67.2,16.3
E12000005,West Midlands,region,07/11/2021,73.7,67.2,15.9
E12000005,West Midlands,region,06/11/2021,73.7,67.1,15.5
E12000005,West Midlands,region,05/11/2021,73.6,67.1,14.8
E12000005,West Midlands,region,04/11/2021,73.6,67,14.4
E12000005,West Midlands,region,03/11/2021,73.5,67,13.8
E12000005,West Midlands,region,02/11/2021,73.4,67,13.3
E12000005,West Midlands,region,01/11/2021,73.3,67,12.9
E12000005,West Midlands,region,31/10/2021,73.2,66.9,12.5
E12000005,West Midlands,region,30/10/2021,73.2,66.9,12.3
E12000005,West Midlands,region,29/10/2021,73.1,66.9,11.7
E12000005,West Midlands,region,28/10/2021,73.1,66.8,11.3
E12000005,West Midlands,region,27/10/2021,73,66.8,10.9
E12000005,West Midlands,region,26/10/2021,72.9,66.7,10.5
E12000005,West Midlands,region,25/10/2021,72.9,66.7,10.1
E12000005,West Midlands,region,24/10/2021,72.8,66.7,9.8
E12000005,West Midlands,region,23/10/2021,72.8,66.7,9.5
E12000005,West Midlands,region,22/10/2021,72.8,66.6,9
E12000005,West Midlands,region,21/10/2021,72.7,66.6,8.5
E12000005,West Midlands,region,20/10/2021,72.6,66.5,8.1
E12000005,West Midlands,region,19/10/2021,72.5,66.5,7.7
E12000005,West Midlands,region,18/10/2021,72.5,66.4,7.3
E12000005,West Midlands,region,17/10/2021,72.4,66.4,7.1
E12000005,West Midlands,region,16/10/2021,72.3,66.4,6.8
E12000005,West Midlands,region,15/10/2021,72.3,66.3,6.3
E12000005,West Midlands,region,14/10/2021,72.2,66.3,5.9
E12000005,West Midlands,region,13/10/2021,72.2,66.2,5.5
E12000005,West Midlands,region,12/10/2021,72.1,66.2,5.2
E12000005,West Midlands,region,11/10/2021,72,66.2,4.9
E12000005,West Midlands,region,10/10/2021,71.9,66.1,4.7
E12000005,West Midlands,region,09/10/2021,71.9,66.1,4.5
E12000005,West Midlands,region,08/10/2021,71.9,66,4
E12000005,West Midlands,region,07/10/2021,71.8,66,3.7
E12000005,West Midlands,region,06/10/2021,71.7,65.9,3.3
E12000005,West Midlands,region,05/10/2021,71.7,65.9,3
E12000005,West Midlands,region,04/10/2021,71.6,65.8,2.7
E12000005,West Midlands,region,03/10/2021,71.6,65.8,2.5
E12000005,West Midlands,region,02/10/2021,71.5,65.8,2.3
E12000005,West Midlands,region,01/10/2021,71.5,65.7,1.9
E12000005,West Midlands,region,30/09/2021,71.4,65.7,1.7
E12000005,West Midlands,region,29/09/2021,71.4,65.6,1.4
E12000005,West Midlands,region,28/09/2021,71.4,65.6,1.1
E12000005,West Midlands,region,27/09/2021,71.3,65.5,0.9
E12000005,West Midlands,region,26/09/2021,71.3,65.5,0.8
E12000005,West Midlands,region,25/09/2021,71.3,65.4,0.7
E12000005,West Midlands,region,24/09/2021,71.2,65.3,0.5
E12000005,West Midlands,region,23/09/2021,71.2,65.3,0.4
E12000005,West Midlands,region,22/09/2021,71.2,65.2,0.2
E12000005,West Midlands,region,21/09/2021,71.1,65.1,0.1
E12000005,West Midlands,region,20/09/2021,71.1,65.1,0.1
E12000005,West Midlands,region,19/09/2021,71.1,65,0.1
E12000005,West Midlands,region,18/09/2021,71,64.9,0.1
E12000005,West Midlands,region,17/09/2021,71,64.8,
E12000005,West Midlands,region,16/09/2021,71,64.7,
E12000005,West Midlands,region,15/09/2021,70.9,64.6,
E12000005,West Midlands,region,14/09/2021,70.9,64.5,
E12000005,West Midlands,region,13/09/2021,70.9,64.4,
E12000005,West Midlands,region,12/09/2021,70.8,64.3,
E12000005,West Midlands,region,11/09/2021,70.8,64.2,
E12000005,West Midlands,region,10/09/2021,70.8,64.1,
E12000005,West Midlands,region,09/09/2021,70.7,64,
E12000005,West Midlands,region,08/09/2021,70.7,63.8,
E12000005,West Midlands,region,07/09/2021,70.6,63.7,
E12000005,West Midlands,region,06/09/2021,70.6,63.6,
E12000005,West Midlands,region,05/09/2021,70.6,63.5,
E12000005,West Midlands,region,04/09/2021,70.5,63.4,
E12000005,West Midlands,region,03/09/2021,70.5,63.1,
E12000005,West Midlands,region,02/09/2021,70.4,63,
E12000005,West Midlands,region,01/09/2021,70.4,62.8,
E12000005,West Midlands,region,31/08/2021,70.3,62.6,
E12000005,West Midlands,region,30/08/2021,70.2,62.4,
E12000005,West Midlands,region,29/08/2021,70.2,62.3,
E12000005,West Midlands,region,28/08/2021,70.1,62.2,
E12000005,West Midlands,region,27/08/2021,70.1,62,
E12000005,West Midlands,region,26/08/2021,70,61.8,
E12000005,West Midlands,region,25/08/2021,69.9,61.6,
E12000005,West Midlands,region,24/08/2021,69.9,61.4,
E12000005,West Midlands,region,23/08/2021,69.8,61.2,
E12000005,West Midlands,region,22/08/2021,69.7,61,
E12000005,West Midlands,region,21/08/2021,69.6,60.8,
E12000005,West Midlands,region,20/08/2021,69.5,60.5,
E12000005,West Midlands,region,19/08/2021,69.4,60.2,
E12000005,West Midlands,region,18/08/2021,69.3,60,
E12000005,West Midlands,region,17/08/2021,69.2,59.7,
E12000005,West Midlands,region,16/08/2021,69.2,59.5,
E12000005,West Midlands,region,15/08/2021,69.2,59.3,
E12000005,West Midlands,region,14/08/2021,69.1,59.2,
E12000005,West Midlands,region,13/08/2021,69,58.9,
E12000005,West Midlands,region,12/08/2021,69,58.7,
E12000005,West Midlands,region,11/08/2021,68.9,58.4,
E12000005,West Midlands,region,10/08/2021,68.9,58.1,
E12000005,West Midlands,region,09/08/2021,68.8,57.9,
E12000005,West Midlands,region,08/08/2021,68.8,57.7,
E12000005,West Midlands,region,07/08/2021,68.7,57.6,
E12000005,West Midlands,region,06/08/2021,68.7,57.3,
E12000005,West Midlands,region,05/08/2021,68.6,57.1,
E12000005,West Midlands,region,04/08/2021,68.6,56.8,
E12000005,West Midlands,region,03/08/2021,68.5,56.6,
E12000005,West Midlands,region,02/08/2021,68.5,56.5,
E12000005,West Midlands,region,01/08/2021,68.4,56.3,
E12000005,West Midlands,region,31/07/2021,68.4,56.2,
E12000005,West Midlands,region,30/07/2021,68.3,55.9,
E12000005,West Midlands,region,29/07/2021,68.3,55.7,
E12000005,West Midlands,region,28/07/2021,68.2,55.5,
E12000005,West Midlands,region,27/07/2021,68.2,55.3,
E12000005,West Midlands,region,26/07/2021,68.1,55.1,
E12000005,West Midlands,region,25/07/2021,68.1,55,
E12000005,West Midlands,region,24/07/2021,68.1,54.8,
E12000005,West Midlands,region,23/07/2021,68,54.5,
E12000005,West Midlands,region,22/07/2021,67.9,54.2,
E12000005,West Midlands,region,21/07/2021,67.9,54,
E12000005,West Midlands,region,20/07/2021,67.8,53.8,
E12000005,West Midlands,region,19/07/2021,67.7,53.6,
E12000005,West Midlands,region,18/07/2021,67.7,53.4,
E12000005,West Midlands,region,17/07/2021,67.7,53.3,
E12000005,West Midlands,region,16/07/2021,67.5,52.9,
E12000005,West Midlands,region,15/07/2021,67.5,52.7,
E12000005,West Midlands,region,14/07/2021,67.4,52.3,
E12000005,West Midlands,region,13/07/2021,67.3,52.1,
E12000005,West Midlands,region,12/07/2021,67.2,51.9,
E12000005,West Midlands,region,11/07/2021,67.2,51.8,
E12000005,West Midlands,region,10/07/2021,67.1,51.7,
E12000005,West Midlands,region,09/07/2021,67,51.4,
E12000005,West Midlands,region,08/07/2021,66.8,51.2,
E12000005,West Midlands,region,07/07/2021,66.7,51,
E12000005,West Midlands,region,06/07/2021,66.6,50.8,
E12000005,West Midlands,region,05/07/2021,66.5,50.6,
E12000005,West Midlands,region,04/07/2021,66.4,50.5,
E12000005,West Midlands,region,03/07/2021,66.3,50.3,
E12000005,West Midlands,region,02/07/2021,66.1,50.1,
E12000005,West Midlands,region,01/07/2021,65.9,49.9,
E12000005,West Midlands,region,30/06/2021,65.7,49.7,
E12000005,West Midlands,region,29/06/2021,65.5,49.5,
E12000005,West Midlands,region,28/06/2021,65.3,49.3,
E12000005,West Midlands,region,27/06/2021,65.2,49.2,
E12000005,West Midlands,region,26/06/2021,65,49,
E12000005,West Midlands,region,25/06/2021,64.6,48.7,
E12000005,West Midlands,region,24/06/2021,64.3,48.6,
E12000005,West Midlands,region,23/06/2021,64,48.3,
E12000005,West Midlands,region,22/06/2021,63.7,48.1,
E12000005,West Midlands,region,21/06/2021,63.4,48,
E12000005,West Midlands,region,20/06/2021,63.2,47.9,
E12000005,West Midlands,region,19/06/2021,63,47.7,
E12000005,West Midlands,region,18/06/2021,62.6,47.4,
E12000005,West Midlands,region,17/06/2021,62.3,47.2,
E12000005,West Midlands,region,16/06/2021,61.9,46.9,
E12000005,West Midlands,region,15/06/2021,61.5,46.7,
E12000005,West Midlands,region,14/06/2021,61.2,46.4,
E12000005,West Midlands,region,13/06/2021,61,46.1,
E12000005,West Midlands,region,12/06/2021,60.8,45.8,
E12000005,West Midlands,region,11/06/2021,60.5,45.3,
E12000005,West Midlands,region,10/06/2021,60.2,44.9,
E12000005,West Midlands,region,09/06/2021,59.9,44.4,
E12000005,West Midlands,region,08/06/2021,59.6,44.1,
E12000005,West Midlands,region,07/06/2021,59.5,43.7,
E12000005,West Midlands,region,06/06/2021,59.4,43.2,
E12000005,West Midlands,region,05/06/2021,59.3,42.9,
E12000005,West Midlands,region,04/06/2021,59.1,42,
E12000005,West Midlands,region,03/06/2021,58.8,41.5,
E12000005,West Midlands,region,02/06/2021,58.6,41,
E12000005,West Midlands,region,01/06/2021,58.4,40.5,
E12000005,West Midlands,region,31/05/2021,58.3,40,
E12000005,West Midlands,region,30/05/2021,58.2,39.7,
E12000005,West Midlands,region,29/05/2021,58,39.4,
E12000005,West Midlands,region,28/05/2021,57.8,38.8,
E12000005,West Midlands,region,27/05/2021,57.5,38,
E12000005,West Midlands,region,26/05/2021,57.1,37.3,
E12000005,West Midlands,region,25/05/2021,56.8,36.6,
E12000005,West Midlands,region,24/05/2021,56.5,35.9,
E12000005,West Midlands,region,23/05/2021,56.4,35.3,
E12000005,West Midlands,region,22/05/2021,56.2,34.8,
E12000005,West Midlands,region,21/05/2021,56,33.8,
E12000005,West Midlands,region,20/05/2021,55.7,33,
E12000005,West Midlands,region,19/05/2021,55.2,32.3,
E12000005,West Midlands,region,18/05/2021,54.9,31.7,
E12000005,West Midlands,region,17/05/2021,54.6,31.1,
E12000005,West Midlands,region,16/05/2021,54.5,30.8,
E12000005,West Midlands,region,15/05/2021,54.4,30.5,
E12000005,West Midlands,region,14/05/2021,53.9,29.9,
E12000005,West Midlands,region,13/05/2021,53.6,29.2,
E12000005,West Midlands,region,12/05/2021,53.4,28.4,
E12000005,West Midlands,region,11/05/2021,53.2,27.5,
E12000005,West Midlands,region,10/05/2021,53,26.9,
E12000005,West Midlands,region,09/05/2021,53,26.6,
E12000005,West Midlands,region,08/05/2021,52.9,26.4,
E12000005,West Midlands,region,07/05/2021,52.6,25.6,
E12000005,West Midlands,region,06/05/2021,52.5,24.8,
E12000005,West Midlands,region,05/05/2021,52.3,24,
E12000005,West Midlands,region,04/05/2021,52.1,23.3,
E12000005,West Midlands,region,03/05/2021,52,22.9,
E12000005,West Midlands,region,02/05/2021,51.9,22.7,
E12000005,West Midlands,region,01/05/2021,51.7,22.5,
E12000005,West Midlands,region,30/04/2021,51.5,21.8,
E12000005,West Midlands,region,29/04/2021,51.3,21.2,
E12000005,West Midlands,region,28/04/2021,51.1,20.4,
E12000005,West Midlands,region,27/04/2021,51,19.7,
E12000005,West Midlands,region,26/04/2021,50.8,19.1,
E12000005,West Midlands,region,25/04/2021,50.7,18.6,
E12000005,West Midlands,region,24/04/2021,50.6,18.2,
E12000005,West Midlands,region,23/04/2021,50.5,17.3,
E12000005,West Midlands,region,22/04/2021,50.3,16.6,
E12000005,West Midlands,region,21/04/2021,50.1,15.9,
E12000005,West Midlands,region,20/04/2021,50,15.4,
E12000005,West Midlands,region,19/04/2021,49.9,14.9,
E12000005,West Midlands,region,18/04/2021,49.8,14.6,
E12000005,West Midlands,region,17/04/2021,49.7,14.2,
E12000005,West Midlands,region,16/04/2021,49.5,13.5,
E12000005,West Midlands,region,15/04/2021,49.3,12.7,
E12000005,West Midlands,region,14/04/2021,49.2,12,
E12000005,West Midlands,region,13/04/2021,49,11.5,
E12000005,West Midlands,region,12/04/2021,49,11.1,
E12000005,West Midlands,region,11/04/2021,48.9,10.7,
E12000005,West Midlands,region,10/04/2021,48.8,10.5,
E12000005,West Midlands,region,09/04/2021,48.7,9.7,
E12000005,West Midlands,region,08/04/2021,48.6,9.1,
E12000005,West Midlands,region,07/04/2021,48.6,8.5,
E12000005,West Midlands,region,06/04/2021,48.5,7.9,
E12000005,West Midlands,region,05/04/2021,48.4,7.6,
E12000005,West Midlands,region,04/04/2021,48.4,7.5,
E12000005,West Midlands,region,03/04/2021,48.4,7.4,
E12000005,West Midlands,region,02/04/2021,48.3,7.2,
E12000005,West Midlands,region,01/04/2021,48.1,6.9,
E12000005,West Midlands,region,31/03/2021,47.9,6.2,
E12000005,West Midlands,region,30/03/2021,47.6,5.5,
E12000005,West Midlands,region,29/03/2021,47.4,5.1,
E12000005,West Midlands,region,28/03/2021,47.1,4.9,
E12000005,West Midlands,region,27/03/2021,46.7,4.7,
E12000005,West Midlands,region,26/03/2021,46,4.2,
E12000005,West Midlands,region,25/03/2021,45.4,3.8,
E12000005,West Midlands,region,24/03/2021,45,3.4,
E12000005,West Midlands,region,23/03/2021,44.6,3,
E12000005,West Midlands,region,22/03/2021,44.2,2.8,
E12000005,West Midlands,region,21/03/2021,43.8,2.7,
E12000005,West Midlands,region,20/03/2021,43.3,2.7,
E12000005,West Midlands,region,19/03/2021,41.9,2.5,
E12000005,West Midlands,region,18/03/2021,41,2.3,
E12000005,West Midlands,region,17/03/2021,40.1,2.2,
E12000005,West Midlands,region,16/03/2021,39.6,2,
E12000005,West Midlands,region,15/03/2021,39,1.9,
E12000005,West Midlands,region,14/03/2021,38.4,1.9,
E12000005,West Midlands,region,13/03/2021,38,1.9,
E12000005,West Midlands,region,12/03/2021,37.1,1.8,
E12000005,West Midlands,region,11/03/2021,36.4,1.7,
E12000005,West Midlands,region,10/03/2021,36.2,1.7,
E12000005,West Midlands,region,09/03/2021,35.7,1.6,
E12000005,West Midlands,region,08/03/2021,35.3,1.5,
E12000005,West Midlands,region,07/03/2021,35,1.5,
E12000005,West Midlands,region,06/03/2021,34.6,1.4,
E12000005,West Midlands,region,05/03/2021,33.8,1.4,
E12000005,West Midlands,region,04/03/2021,32.9,1.3,
E12000005,West Midlands,region,03/03/2021,32.4,1.2,
E12000005,West Midlands,region,02/03/2021,31.9,1,
E12000005,West Midlands,region,01/03/2021,31.5,1,
E12000005,West Midlands,region,28/02/2021,31.2,1,
E12000005,West Midlands,region,27/02/2021,30.9,1,
E12000005,West Midlands,region,26/02/2021,30.1,0.9,
E12000005,West Midlands,region,25/02/2021,29.2,0.9,
E12000005,West Midlands,region,24/02/2021,28.3,0.9,
E12000005,West Midlands,region,23/02/2021,27.4,0.8,
E12000005,West Midlands,region,22/02/2021,26.9,0.8,
E12000005,West Midlands,region,21/02/2021,26.7,0.8,
E12000005,West Midlands,region,20/02/2021,26.5,0.8,
E12000005,West Midlands,region,19/02/2021,25.9,0.8,
E12000005,West Midlands,region,18/02/2021,25.4,0.8,
E12000005,West Midlands,region,17/02/2021,24.7,0.8,
E12000005,West Midlands,region,16/02/2021,24,0.8,
E12000005,West Midlands,region,15/02/2021,23.4,0.8,
E12000005,West Midlands,region,14/02/2021,23,0.8,
E12000005,West Midlands,region,13/02/2021,22.6,0.8,
E12000005,West Midlands,region,12/02/2021,21.8,0.8,
E12000005,West Midlands,region,11/02/2021,20.9,0.8,
E12000005,West Midlands,region,10/02/2021,20.2,0.8,
E12000005,West Midlands,region,09/02/2021,19.7,0.7,
E12000005,West Midlands,region,08/02/2021,19.2,0.7,
E12000005,West Midlands,region,07/02/2021,18.7,0.7,
E12000005,West Midlands,region,06/02/2021,18.4,0.7,
E12000005,West Midlands,region,05/02/2021,17.6,0.7,
E12000005,West Midlands,region,04/02/2021,16.8,0.7,
E12000005,West Midlands,region,03/02/2021,16.1,0.7,
E12000005,West Midlands,region,02/02/2021,15.4,0.7,
E12000005,West Midlands,region,01/02/2021,14.8,0.7,
E12000005,West Midlands,region,31/01/2021,14.3,0.7,
E12000005,West Midlands,region,30/01/2021,13.8,0.7,
E12000005,West Midlands,region,29/01/2021,13,0.7,
E12000005,West Midlands,region,28/01/2021,12.1,0.7,
E12000005,West Midlands,region,27/01/2021,11.6,0.7,
E12000005,West Midlands,region,26/01/2021,11.2,0.7,
E12000005,West Midlands,region,25/01/2021,10.9,0.7,
E12000005,West Midlands,region,24/01/2021,10.6,0.7,
E12000005,West Midlands,region,23/01/2021,10.3,0.7,
E12000005,West Midlands,region,22/01/2021,9.6,0.7,
E12000005,West Midlands,region,21/01/2021,8.7,0.7,
E12000005,West Midlands,region,20/01/2021,8.1,0.7,
E12000005,West Midlands,region,19/01/2021,7.6,0.7,
E12000005,West Midlands,region,18/01/2021,7.2,0.7,
E12000005,West Midlands,region,17/01/2021,6.9,0.7,
E12000005,West Midlands,region,16/01/2021,6.7,0.7,
E12000005,West Midlands,region,15/01/2021,6.2,0.7,
E12000005,West Midlands,region,14/01/2021,5.6,0.7,
E12000005,West Midlands,region,13/01/2021,5,0.7,
E12000005,West Midlands,region,12/01/2021,4.6,0.7,
E12000005,West Midlands,region,11/01/2021,4.2,0.7,
E12000005,West Midlands,region,10/01/2021,4,0.7,
E12000005,West Midlands,region,09/01/2021,3.7,0.6,
E12000005,West Midlands,region,08/01/2021,3.2,0.5,
E12000005,West Midlands,region,07/01/2021,2.7,0.4,
E12000005,West Midlands,region,06/01/2021,2.4,0.3,
E12000005,West Midlands,region,05/01/2021,2.3,0.1,
E12000005,West Midlands,region,04/01/2021,2.2,0.1,
E12000005,West Midlands,region,03/01/2021,2.2,,
E12000005,West Midlands,region,02/01/2021,2.1,,
E12000005,West Midlands,region,01/01/2021,2,,
E12000005,West Midlands,region,31/12/2020,2,,
E12000005,West Midlands,region,30/12/2020,1.8,,
E12000005,West Midlands,region,29/12/2020,1.7,,
E12000005,West Midlands,region,28/12/2020,1.5,,
E12000005,West Midlands,region,27/12/2020,1.5,,
E12000005,West Midlands,region,26/12/2020,1.5,,
E12000005,West Midlands,region,25/12/2020,1.5,,
E12000005,West Midlands,region,24/12/2020,1.5,,
E12000005,West Midlands,region,23/12/2020,1.5,,
E12000005,West Midlands,region,22/12/2020,1.4,,
E12000005,West Midlands,region,21/12/2020,1.3,,
E12000005,West Midlands,region,20/12/2020,1.2,,
E12000005,West Midlands,region,19/12/2020,1,,
E12000005,West Midlands,region,18/12/2020,0.7,,
E12000005,West Midlands,region,17/12/2020,0.6,,
E12000005,West Midlands,region,16/12/2020,0.4,,
E12000005,West Midlands,region,15/12/2020,0.2,,
E12000005,West Midlands,region,14/12/2020,0.1,,
E12000005,West Midlands,region,13/12/2020,0.1,,
E12000005,West Midlands,region,12/12/2020,0.1,,
E12000005,West Midlands,region,11/12/2020,0.1,,
E12000005,West Midlands,region,10/12/2020,0.1,,
E12000006,East of England,region,24/05/2023,81.6,78.5,64
E12000006,East of England,region,23/05/2023,81.6,78.5,64
E12000006,East of England,region,22/05/2023,81.6,78.5,63.9
E12000006,East of England,region,21/05/2023,81.6,78.5,63.9
E12000006,East of England,region,20/05/2023,81.6,78.5,63.9
E12000006,East of England,region,19/05/2023,81.6,78.5,63.9
E12000006,East of England,region,18/05/2023,81.6,78.5,63.9
E12000006,East of England,region,17/05/2023,81.6,78.5,63.9
E12000006,East of England,region,16/05/2023,81.6,78.5,63.9
E12000006,East of England,region,15/05/2023,81.6,78.5,63.9
E12000006,East of England,region,14/05/2023,81.6,78.5,63.9
E12000006,East of England,region,13/05/2023,81.6,78.5,63.9
E12000006,East of England,region,12/05/2023,81.6,78.5,63.9
E12000006,East of England,region,11/05/2023,81.6,78.5,63.9
E12000006,East of England,region,10/05/2023,81.6,78.5,63.9
E12000006,East of England,region,09/05/2023,81.6,78.5,63.9
E12000006,East of England,region,08/05/2023,81.6,78.5,63.9
E12000006,East of England,region,07/05/2023,81.6,78.5,63.9
E12000006,East of England,region,06/05/2023,81.6,78.5,63.9
E12000006,East of England,region,05/05/2023,81.6,78.5,63.9
E12000006,East of England,region,04/05/2023,81.6,78.5,63.9
E12000006,East of England,region,03/05/2023,81.6,78.5,63.9
E12000006,East of England,region,02/05/2023,81.6,78.5,63.9
E12000006,East of England,region,01/05/2023,81.6,78.5,63.9
E12000006,East of England,region,30/04/2023,81.6,78.5,63.9
