areaCode,areaName,areaType,date,newCasesByPublishDate,newDeaths28DaysByPublishDate,newVirusTestsByPublishDate
E12000003,Yorkshire and The Humber,region,30/05/2020,63,,
E12000003,Yorkshire and The Humber,region,29/05/2020,67,,
E12000003,Yorkshire and The Humber,region,28/05/2020,83,,
E12000003,Yorkshire and The Humber,region,27/05/2020,77,,
E12000003,Yorkshire and The Humber,region,26/05/2020,66,,
E12000003,Yorkshire and The Humber,region,25/05/2020,47,,
E12000003,Yorkshire and The Humber,region,24/05/2020,63,,
E12000003,Yorkshire and The Humber,region,23/05/2020,95,,
E12000003,Yorkshire and The Humber,region,22/05/2020,87,,
E12000003,Yorkshire and The Humber,region,21/05/2020,100,,
E12000003,Yorkshire and The Humber,region,20/05/2020,118,,
E12000003,Yorkshire and The Humber,region,19/05/2020,90,,
E12000003,Yorkshire and The Humber,region,18/05/2020,113,,
E12000003,Yorkshire and The Humber,region,17/05/2020,110,,
E12000003,Yorkshire and The Humber,region,16/05/2020,133,,
E12000003,Yorkshire and The Humber,region,15/05/2020,151,,
E12000003,Yorkshire and The Humber,region,14/05/2020,133,,
E12000003,Yorkshire and The Humber,region,13/05/2020,141,,
E12000003,Yorkshire and The Humber,region,12/05/2020,143,,
E12000003,Yorkshire and The Humber,region,11/05/2020,108,,
E12000003,Yorkshire and The Humber,region,10/05/2020,128,,
E12000003,Yorkshire and The Humber,region,09/05/2020,160,,
E12000003,Yorkshire and The Humber,region,08/05/2020,221,,
E12000003,Yorkshire and The Humber,region,07/05/2020,272,,
E12000003,Yorkshire and The Humber,region,06/05/2020,179,,
E12000003,Yorkshire and The Humber,region,05/05/2020,316,,
E12000003,Yorkshire and The Humber,region,04/05/2020,179,,
E12000003,Yorkshire and The Humber,region,03/05/2020,205,,
E12000003,Yorkshire and The Humber,region,02/05/2020,344,,
E12000003,Yorkshire and The Humber,region,01/05/2020,244,,
E12000003,Yorkshire and The Humber,region,30/04/2020,345,,
E12000003,Yorkshire and The Humber,region,29/04/2020,166,,
E12000003,Yorkshire and The Humber,region,28/04/2020,277,,
E12000003,Yorkshire and The Humber,region,27/04/2020,331,,
E12000003,Yorkshire and The Humber,region,26/04/2020,232,,
E12000003,Yorkshire and The Humber,region,25/04/2020,333,,
E12000003,Yorkshire and The Humber,region,24/04/2020,398,,
E12000003,Yorkshire and The Humber,region,23/04/2020,246,,
E12000003,Yorkshire and The Humber,region,22/04/2020,400,,
E12000003,Yorkshire and The Humber,region,21/04/2020,251,,
E12000003,Yorkshire and The Humber,region,20/04/2020,150,,
E12000003,Yorkshire and The Humber,region,19/04/2020,257,,
E12000003,Yorkshire and The Humber,region,18/04/2020,370,,
E12000003,Yorkshire and The Humber,region,17/04/2020,315,,
E12000004,East Midlands,region,18/05/2023,662,41,
E12000004,East Midlands,region,17/05/2023,0,0,807
E12000004,East Midlands,region,16/05/2023,0,0,672
E12000004,East Midlands,region,15/05/2023,0,0,757
E12000004,East Midlands,region,14/05/2023,0,0,715
E12000004,East Midlands,region,13/05/2023,0,0,755
E12000004,East Midlands,region,12/05/2023,0,0,858
E12000004,East Midlands,region,11/05/2023,808,30,1235
E12000004,East Midlands,region,10/05/2023,0,0,854
E12000004,East Midlands,region,09/05/2023,0,0,781
E12000004,East Midlands,region,08/05/2023,0,0,792
E12000004,East Midlands,region,07/05/2023,0,0,698
E12000004,East Midlands,region,06/05/2023,0,0,724
E12000004,East Midlands,region,05/05/2023,0,0,882
E12000004,East Midlands,region,04/05/2023,956,61,1120
E12000004,East Midlands,region,03/05/2023,0,0,1186
E12000004,East Midlands,region,02/05/2023,0,0,759
E12000004,East Midlands,region,01/05/2023,0,0,1046
E12000004,East Midlands,region,30/04/2023,0,0,928
E12000004,East Midlands,region,29/04/2023,0,0,732
E12000004,East Midlands,region,28/04/2023,0,0,1302
E12000004,East Midlands,region,27/04/2023,972,58,1118
E12000004,East Midlands,region,26/04/2023,0,0,1241
E12000004,East Midlands,region,25/04/2023,0,0,1292
E12000004,East Midlands,region,24/04/2023,0,0,1138
E12000004,East Midlands,region,23/04/2023,0,0,903
E12000004,East Midlands,region,22/04/2023,0,0,941
E12000004,East Midlands,region,21/04/2023,0,0,2600
E12000004,East Midlands,region,20/04/2023,1142,60,564
E12000004,East Midlands,region,19/04/2023,0,0,1429
E12000004,East Midlands,region,18/04/2023,0,0,1085
E12000004,East Midlands,region,17/04/2023,0,0,3538
E12000004,East Midlands,region,16/04/2023,0,0,11
E12000004,East Midlands,region,15/04/2023,0,0,654
E12000004,East Midlands,region,14/04/2023,0,0,1294
E12000004,East Midlands,region,13/04/2023,1259,61,1187
E12000004,East Midlands,region,12/04/2023,0,0,1439
E12000004,East Midlands,region,11/04/2023,0,0,1175
E12000004,East Midlands,region,10/04/2023,0,0,1171
E12000004,East Midlands,region,09/04/2023,0,0,896
E12000004,East Midlands,region,08/04/2023,0,0,1009
E12000004,East Midlands,region,07/04/2023,0,0,1308
E12000004,East Midlands,region,06/04/2023,1707,82,2023
E12000004,East Midlands,region,05/04/2023,0,0,1796
E12000004,East Midlands,region,04/04/2023,0,0,1615
E12000004,East Midlands,region,03/04/2023,0,0,2107
E12000004,East Midlands,region,02/04/2023,0,0,1706
E12000004,East Midlands,region,01/04/2023,0,0,3597
E12000004,East Midlands,region,31/03/2023,0,0,1619
E12000004,East Midlands,region,30/03/2023,2213,83,3506
E12000004,East Midlands,region,29/03/2023,0,0,3630
E12000004,East Midlands,region,28/03/2023,0,0,3442
E12000004,East Midlands,region,27/03/2023,0,0,2972
E12000004,East Midlands,region,26/03/2023,0,0,2322
E12000004,East Midlands,region,25/03/2023,0,0,2736
E12000004,East Midlands,region,24/03/2023,0,0,3585
E12000004,East Midlands,region,23/03/2023,2509,101,3751
E12000004,East Midlands,region,22/03/2023,0,0,4229
E12000004,East Midlands,region,21/03/2023,0,0,3129
E12000004,East Midlands,region,20/03/2023,0,0,2742
E12000004,East Midlands,region,19/03/2023,0,0,4291
E12000004,East Midlands,region,18/03/2023,0,0,4747
E12000004,East Midlands,region,17/03/2023,0,0,1908
E12000004,East Midlands,region,16/03/2023,2518,80,2076
E12000004,East Midlands,region,15/03/2023,0,0,4100
E12000004,East Midlands,region,14/03/2023,0,0,3584
E12000004,East Midlands,region,13/03/2023,0,0,2836
E12000004,East Midlands,region,12/03/2023,0,0,2355
E12000004,East Midlands,region,11/03/2023,0,0,3014
E12000004,East Midlands,region,10/03/2023,0,0,3442
E12000004,East Midlands,region,09/03/2023,2229,77,3720
E12000004,East Midlands,region,08/03/2023,0,0,4250
E12000004,East Midlands,region,07/03/2023,0,0,3537
E12000004,East Midlands,region,06/03/2023,0,0,2736
E12000004,East Midlands,region,05/03/2023,0,0,3115
E12000004,East Midlands,region,04/03/2023,0,0,2894
E12000004,East Midlands,region,03/03/2023,0,0,3376
E12000004,East Midlands,region,02/03/2023,2227,68,3791
E12000004,East Midlands,region,01/03/2023,0,0,3292
E12000004,East Midlands,region,28/02/2023,0,0,4189
E12000004,East Midlands,region,27/02/2023,0,0,3124
E12000004,East Midlands,region,26/02/2023,0,0,2709
E12000004,East Midlands,region,25/02/2023,0,0,2755
E12000004,East Midlands,region,24/02/2023,0,0,4139
E12000004,East Midlands,region,23/02/2023,2247,58,3963
E12000004,East Midlands,region,22/02/2023,0,0,4204
E12000004,East Midlands,region,21/02/2023,0,0,3351
E12000004,East Midlands,region,20/02/2023,0,0,6059
E12000004,East Midlands,region,19/02/2023,0,0,1679
E12000004,East Midlands,region,18/02/2023,0,0,1637
E12000004,East Midlands,region,17/02/2023,0,0,3674
E12000004,East Midlands,region,16/02/2023,2056,58,6166
E12000004,East Midlands,region,15/02/2023,0,0,2408
E12000004,East Midlands,region,14/02/2023,0,0,3883
E12000004,East Midlands,region,13/02/2023,0,0,4029
E12000004,East Midlands,region,12/02/2023,0,0,1231
E12000004,East Midlands,region,11/02/2023,0,0,3123
E12000004,East Midlands,region,10/02/2023,0,0,3336
E12000004,East Midlands,region,09/02/2023,1688,62,3736
E12000004,East Midlands,region,08/02/2023,0,0,3998
E12000004,East Midlands,region,07/02/2023,0,0,3539
E12000004,East Midlands,region,06/02/2023,0,0,3056
E12000004,East Midlands,region,05/02/2023,0,0,2705
E12000004,East Midlands,region,04/02/2023,0,0,2955
E12000004,East Midlands,region,03/02/2023,0,0,2975
E12000004,East Midlands,region,02/02/2023,1479,55,5269
E12000004,East Midlands,region,01/02/2023,0,0,3902
E12000004,East Midlands,region,31/01/2023,0,0,3501
E12000004,East Midlands,region,30/01/2023,0,0,2633
E12000004,East Midlands,region,29/01/2023,0,0,2270
E12000004,East Midlands,region,28/01/2023,0,0,2670
E12000004,East Midlands,region,27/01/2023,0,0,2769
E12000004,East Midlands,region,26/01/2023,1184,82,4191
E12000004,East Midlands,region,25/01/2023,0,0,3527
E12000004,East Midlands,region,24/01/2023,0,0,3295
E12000004,East Midlands,region,23/01/2023,0,0,2521
E12000004,East Midlands,region,22/01/2023,0,0,2299
E12000004,East Midlands,region,21/01/2023,0,0,2891
E12000004,East Midlands,region,20/01/2023,0,0,2879
E12000004,East Midlands,region,19/01/2023,1206,93,3984
E12000004,East Midlands,region,18/01/2023,0,0,4252
E12000004,East Midlands,region,17/01/2023,0,0,3649
E12000004,East Midlands,region,16/01/2023,0,0,2904
E12000004,East Midlands,region,15/01/2023,0,0,3127
E12000004,East Midlands,region,14/01/2023,0,0,3534
E12000004,East Midlands,region,13/01/2023,0,0,3797
E12000004,East Midlands,region,12/01/2023,2005,81,4096
E12000004,East Midlands,region,11/01/2023,0,0,4812
E12000004,East Midlands,region,10/01/2023,0,0,4590
E12000004,East Midlands,region,09/01/2023,0,0,3688
E12000004,East Midlands,region,08/01/2023,0,0,3297
E12000004,East Midlands,region,07/01/2023,0,0,4015
E12000004,East Midlands,region,06/01/2023,0,0,4721
E12000004,East Midlands,region,05/01/2023,3178,190,5952
E12000004,East Midlands,region,04/01/2023,0,0,5477
E12000004,East Midlands,region,03/01/2023,0,0,4439
E12000004,East Midlands,region,02/01/2023,0,0,3715
E12000004,East Midlands,region,01/01/2023,0,0,3698
E12000004,East Midlands,region,31/12/2022,0,0,5540
E12000004,East Midlands,region,30/12/2022,0,0,6479
E12000004,East Midlands,region,29/12/2022,3283,0,6608
E12000004,East Midlands,region,28/12/2022,0,0,16156
E12000004,East Midlands,region,27/12/2022,0,0,2071
E12000004,East Midlands,region,26/12/2022,0,0,1686
E12000004,East Midlands,region,25/12/2022,0,0,1671
E12000004,East Midlands,region,24/12/2022,0,0,2533
E12000004,East Midlands,region,23/12/2022,0,0,3031
E12000004,East Midlands,region,22/12/2022,3503,55,3479
E12000004,East Midlands,region,21/12/2022,0,0,8222
E12000004,East Midlands,region,20/12/2022,0,0,4295
E12000004,East Midlands,region,19/12/2022,0,0,14003
E12000004,East Midlands,region,18/12/2022,0,0,2092
E12000004,East Midlands,region,17/12/2022,0,0,2369
E12000004,East Midlands,region,16/12/2022,0,0,3631
E12000004,East Midlands,region,15/12/2022,2902,53,3156
E12000004,East Midlands,region,14/12/2022,0,0,5364
E12000004,East Midlands,region,13/12/2022,0,0,13071
E12000004,East Midlands,region,12/12/2022,0,0,15266
E12000004,East Midlands,region,11/12/2022,0,0,1981
E12000004,East Midlands,region,10/12/2022,0,0,2381
E12000004,East Midlands,region,09/12/2022,0,0,2798
E12000004,East Midlands,region,08/12/2022,2383,48,2607
E12000004,East Midlands,region,07/12/2022,0,0,21652
E12000004,East Midlands,region,06/12/2022,0,0,
E12000004,East Midlands,region,05/12/2022,0,0,
E12000004,East Midlands,region,04/12/2022,0,0,2167
E12000004,East Midlands,region,03/12/2022,0,0,1921
E12000004,East Midlands,region,02/12/2022,0,0,2176
E12000004,East Midlands,region,01/12/2022,2133,48,2397
E12000004,East Midlands,region,30/11/2022,0,0,2225
E12000004,East Midlands,region,29/11/2022,0,0,2603
E12000004,East Midlands,region,28/11/2022,0,0,15666
E12000004,East Midlands,region,27/11/2022,0,0,2036
E12000004,East Midlands,region,26/11/2022,0,0,2127
E12000004,East Midlands,region,25/11/2022,0,0,1888
E12000004,East Midlands,region,24/11/2022,1872,49,2454
E12000004,East Midlands,region,23/11/2022,0,0,3036
E12000004,East Midlands,region,22/11/2022,0,0,2548
E12000004,East Midlands,region,21/11/2022,0,0,13054
E12000004,East Midlands,region,20/11/2022,0,0,1868
E12000004,East Midlands,region,19/11/2022,0,0,1880
E12000004,East Midlands,region,18/11/2022,0,0,2236
E12000004,East Midlands,region,17/11/2022,1909,73,2367
E12000004,East Midlands,region,16/11/2022,0,0,2758
E12000004,East Midlands,region,15/11/2022,0,0,2480
E12000004,East Midlands,region,14/11/2022,0,0,17085
E12000004,East Midlands,region,13/11/2022,0,0,1906
E12000004,East Midlands,region,12/11/2022,0,0,1717
E12000004,East Midlands,region,11/11/2022,0,0,2572
E12000004,East Midlands,region,10/11/2022,2054,88,2635
E12000004,East Midlands,region,09/11/2022,0,0,17083
E12000004,East Midlands,region,08/11/2022,0,0,3275
E12000004,East Midlands,region,07/11/2022,0,0,2993
E12000004,East Midlands,region,06/11/2022,0,0,2043
E12000004,East Midlands,region,05/11/2022,0,0,2294
E12000004,East Midlands,region,04/11/2022,0,0,2822
E12000004,East Midlands,region,03/11/2022,2656,102,3707
E12000004,East Midlands,region,02/11/2022,0,0,3508
E12000004,East Midlands,region,01/11/2022,0,0,3449
E12000004,East Midlands,region,31/10/2022,0,0,14673
E12000004,East Midlands,region,30/10/2022,0,0,2756
E12000004,East Midlands,region,29/10/2022,0,0,3257
E12000004,East Midlands,region,28/10/2022,0,0,3507
E12000004,East Midlands,region,27/10/2022,3903,102,3589
E12000004,East Midlands,region,26/10/2022,0,0,4145
E12000004,East Midlands,region,25/10/2022,0,0,4768
E12000004,East Midlands,region,24/10/2022,0,0,4427
E12000004,East Midlands,region,23/10/2022,0,0,13118
E12000004,East Midlands,region,22/10/2022,0,0,3507
E12000004,East Midlands,region,21/10/2022,0,0,3863
E12000004,East Midlands,region,20/10/2022,5336,91,5089
E12000004,East Midlands,region,19/10/2022,0,0,5436
E12000004,East Midlands,region,18/10/2022,0,0,5779
E12000004,East Midlands,region,17/10/2022,0,0,19843
E12000004,East Midlands,region,16/10/2022,0,0,4082
E12000004,East Midlands,region,15/10/2022,0,0,4621
E12000004,East Midlands,region,14/10/2022,0,0,5088
E12000004,East Midlands,region,13/10/2022,5995,91,5792
E12000004,East Midlands,region,12/10/2022,0,0,5894
E12000004,East Midlands,region,11/10/2022,0,0,5821
E12000004,East Midlands,region,10/10/2022,0,0,18419
E12000004,East Midlands,region,09/10/2022,0,0,4034
E12000004,East Midlands,region,08/10/2022,0,0,4305
E12000004,East Midlands,region,07/10/2022,0,0,4893
E12000004,East Midlands,region,06/10/2022,5840,62,5629
E12000004,East Midlands,region,05/10/2022,0,0,5757
E12000004,East Midlands,region,04/10/2022,0,0,5827
E12000004,East Midlands,region,03/10/2022,0,0,16909
E12000004,East Midlands,region,02/10/2022,0,0,4020
E12000004,East Midlands,region,01/10/2022,0,0,3910
E12000004,East Midlands,region,30/09/2022,0,0,4364
E12000004,East Midlands,region,29/09/2022,4518,49,4690
E12000004,East Midlands,region,28/09/2022,0,0,5270
E12000004,East Midlands,region,27/09/2022,0,0,5032
E12000004,East Midlands,region,26/09/2022,0,0,18132
E12000004,East Midlands,region,25/09/2022,0,0,3742
E12000004,East Midlands,region,24/09/2022,0,0,3087
E12000004,East Midlands,region,23/09/2022,0,0,4111
E12000004,East Midlands,region,22/09/2022,3170,48,4510
E12000004,East Midlands,region,21/09/2022,0,0,4392
E12000004,East Midlands,region,20/09/2022,0,0,4246
E12000004,East Midlands,region,19/09/2022,0,0,19448
E12000004,East Midlands,region,18/09/2022,0,0,2750
E12000004,East Midlands,region,17/09/2022,0,0,2861
E12000004,East Midlands,region,16/09/2022,0,0,3430
E12000004,East Midlands,region,15/09/2022,2664,37,4027
E12000004,East Midlands,region,14/09/2022,0,0,4077
E12000004,East Midlands,region,13/09/2022,0,0,4065
E12000004,East Midlands,region,12/09/2022,0,0,20871
E12000004,East Midlands,region,11/09/2022,0,0,2886
E12000004,East Midlands,region,10/09/2022,0,0,2557
E12000004,East Midlands,region,09/09/2022,0,0,3548
E12000004,East Midlands,region,08/09/2022,2779,69,4280
E12000004,East Midlands,region,07/09/2022,0,0,4461
E12000004,East Midlands,region,06/09/2022,0,0,4528
E12000004,East Midlands,region,05/09/2022,0,0,29019
E12000004,East Midlands,region,04/09/2022,0,0,3475
E12000004,East Midlands,region,03/09/2022,0,0,3479
E12000004,East Midlands,region,02/09/2022,0,0,4897
E12000004,East Midlands,region,01/09/2022,0,0,5722
E12000004,East Midlands,region,31/08/2022,2327,57,6802
E12000004,East Midlands,region,30/08/2022,0,0,8939
E12000004,East Midlands,region,29/08/2022,0,0,30670
E12000004,East Midlands,region,28/08/2022,0,0,4324
E12000004,East Midlands,region,27/08/2022,0,0,4946
E12000004,East Midlands,region,26/08/2022,0,0,7248
E12000004,East Midlands,region,25/08/2022,0,0,9706
E12000004,East Midlands,region,24/08/2022,2489,74,8655
E12000004,East Midlands,region,23/08/2022,0,0,8354
E12000004,East Midlands,region,22/08/2022,0,0,34704
E12000004,East Midlands,region,21/08/2022,0,0,5832
E12000004,East Midlands,region,20/08/2022,0,0,6086
E12000004,East Midlands,region,19/08/2022,0,0,8326
E12000004,East Midlands,region,18/08/2022,0,0,10347
E12000004,East Midlands,region,17/08/2022,3059,89,9278
E12000004,East Midlands,region,16/08/2022,0,0,9465
E12000004,East Midlands,region,15/08/2022,0,0,51663
E12000004,East Midlands,region,14/08/2022,0,0,6201
E12000004,East Midlands,region,13/08/2022,0,0,6188
E12000004,East Midlands,region,12/08/2022,0,0,9318
E12000004,East Midlands,region,11/08/2022,0,0,10432
E12000004,East Midlands,region,10/08/2022,4161,79,9422
E12000004,East Midlands,region,09/08/2022,0,0,10219
E12000004,East Midlands,region,08/08/2022,0,0,38017
E12000004,East Midlands,region,07/08/2022,0,0,7219
