areaCode,areaName,areaType,date,newCasesByPublishDate
E12000006,East of England,region,06/10/2021,3636
E12000006,East of England,region,05/10/2021,3229
E12000006,East of England,region,04/10/2021,3224
E12000006,East of England,region,03/10/2021,2573
E12000006,East of England,region,02/10/2021,2632
E12000006,East of England,region,01/10/2021,2822
E12000006,East of England,region,30/09/2021,3410
E12000006,East of England,region,29/09/2021,3009
E12000006,East of England,region,28/09/2021,3389
E12000006,East of England,region,27/09/2021,3438
E12000006,East of England,region,26/09/2021,2655
E12000006,East of England,region,25/09/2021,2763
E12000006,East of England,region,24/09/2021,2588
E12000006,East of England,region,23/09/2021,3205
E12000006,East of England,region,22/09/2021,2442
E12000006,East of England,region,21/09/2021,2525
E12000006,East of England,region,20/09/2021,2995
E12000006,East of England,region,19/09/2021,1997
E12000006,East of England,region,18/09/2021,2295
E12000006,East of England,region,17/09/2021,2217
E12000006,East of England,region,16/09/2021,2386
E12000006,East of England,region,15/09/2021,2274
E12000006,East of England,region,14/09/2021,1956
E12000006,East of England,region,13/09/2021,2192
E12000006,East of England,region,12/09/2021,1914
E12000006,East of England,region,11/09/2021,2329
E12000006,East of England,region,10/09/2021,2566
E12000006,East of England,region,09/09/2021,2813
E12000006,East of England,region,08/09/2021,2875
E12000006,East of England,region,07/09/2021,2545
E12000006,East of England,region,06/09/2021,2841
E12000006,East of England,region,05/09/2021,3009
E12000006,East of England,region,04/09/2021,2674
E12000006,East of England,region,03/09/2021,3597
E12000006,East of England,region,02/09/2021,2187
E12000006,East of England,region,01/09/2021,2662
E12000006,East of England,region,31/08/2021,2048
E12000006,East of England,region,30/08/2021,2147
E12000006,East of England,region,29/08/2021,2197
E12000006,East of England,region,28/08/2021,2278
E12000006,East of England,region,27/08/2021,2596
E12000006,East of England,region,26/08/2021,2784
E12000006,East of England,region,25/08/2021,2697
E12000006,East of England,region,24/08/2021,2064
E12000006,East of England,region,23/08/2021,2273
E12000006,East of England,region,22/08/2021,2707
E12000006,East of England,region,21/08/2021,2583
E12000006,East of England,region,20/08/2021,2848
E12000006,East of England,region,19/08/2021,2431
E12000006,East of England,region,18/08/2021,2496
E12000006,East of England,region,17/08/2021,2267
E12000006,East of England,region,16/08/2021,2221
E12000006,East of England,region,15/08/2021,2002
E12000006,East of England,region,14/08/2021,2402
E12000006,East of England,region,13/08/2021,2804
E12000006,East of England,region,12/08/2021,2861
E12000006,East of England,region,11/08/2021,2500
E12000006,East of England,region,10/08/2021,1909
E12000006,East of England,region,09/08/2021,2084
E12000006,East of England,region,08/08/2021,2167
E12000006,East of England,region,07/08/2021,2399
E12000006,East of England,region,06/08/2021,2718
E12000006,East of England,region,05/08/2021,2572
E12000006,East of England,region,04/08/2021,2678
E12000006,East of England,region,03/08/2021,1820
E12000006,East of England,region,02/08/2021,2060
E12000006,East of England,region,01/08/2021,2084
E12000006,East of England,region,31/07/2021,2074
E12000006,East of England,region,30/07/2021,2462
E12000006,East of England,region,29/07/2021,2637
E12000006,East of England,region,28/07/2021,2276
E12000006,East of England,region,27/07/2021,2004
E12000006,East of England,region,26/07/2021,2078
E12000006,East of England,region,25/07/2021,2378
E12000006,East of England,region,24/07/2021,2816
E12000006,East of England,region,23/07/2021,3081
E12000006,East of England,region,22/07/2021,3186
E12000006,East of England,region,21/07/2021,3729
E12000006,East of England,region,20/07/2021,5784
E12000006,East of England,region,19/07/2021,2249
E12000006,East of England,region,18/07/2021,3829
E12000006,East of England,region,17/07/2021,4508
E12000006,East of England,region,16/07/2021,4186
E12000006,East of England,region,15/07/2021,3921
E12000006,East of England,region,14/07/2021,3182
E12000006,East of England,region,13/07/2021,2833
E12000006,East of England,region,12/07/2021,2211
E12000006,East of England,region,11/07/2021,2097
E12000006,East of England,region,10/07/2021,2386
E12000006,East of England,region,09/07/2021,2500
E12000006,East of England,region,08/07/2021,1919
E12000006,East of England,region,07/07/2021,2155
E12000006,East of England,region,06/07/2021,2285
E12000006,East of England,region,05/07/2021,1703
E12000006,East of England,region,04/07/2021,1451
E12000006,East of England,region,03/07/2021,1326
E12000006,East of England,region,02/07/2021,1359
E12000006,East of England,region,01/07/2021,1502
E12000006,East of England,region,30/06/2021,1022
E12000006,East of England,region,29/06/2021,1051
E12000006,East of England,region,28/06/2021,1150
E12000006,East of England,region,27/06/2021,692
E12000006,East of England,region,26/06/2021,742
E12000006,East of England,region,25/06/2021,744
E12000006,East of England,region,24/06/2021,730
E12000006,East of England,region,23/06/2021,661
E12000006,East of England,region,22/06/2021,442
E12000006,East of England,region,21/06/2021,411
E12000006,East of England,region,20/06/2021,421
E12000006,East of England,region,19/06/2021,443
E12000006,East of England,region,18/06/2021,429
E12000006,East of England,region,17/06/2021,439
E12000006,East of England,region,16/06/2021,340
E12000006,East of England,region,15/06/2021,385
E12000006,East of England,region,14/06/2021,344
E12000006,East of England,region,13/06/2021,256
E12000006,East of England,region,12/06/2021,299
E12000006,East of England,region,11/06/2021,317
E12000006,East of England,region,10/06/2021,427
E12000006,East of England,region,09/06/2021,227
E12000006,East of England,region,08/06/2021,313
E12000006,East of England,region,07/06/2021,321
E12000006,East of England,region,06/06/2021,211
E12000006,East of England,region,05/06/2021,244
E12000006,East of England,region,04/06/2021,340
E12000006,East of England,region,03/06/2021,210
E12000006,East of England,region,02/06/2021,181
E12000006,East of England,region,01/06/2021,160
E12000006,East of England,region,31/05/2021,188
E12000006,East of England,region,30/05/2021,116
E12000006,East of England,region,29/05/2021,187
E12000006,East of England,region,28/05/2021,236
E12000006,East of England,region,27/05/2021,224
E12000006,East of England,region,26/05/2021,164
E12000006,East of England,region,25/05/2021,158
E12000006,East of England,region,24/05/2021,180
E12000006,East of England,region,23/05/2021,134
E12000006,East of England,region,22/05/2021,150
E12000006,East of England,region,21/05/2021,198
E12000006,East of England,region,20/05/2021,184
E12000006,East of England,region,19/05/2021,114
E12000006,East of England,region,18/05/2021,0
E12000006,East of England,region,17/05/2021,122
E12000006,East of England,region,16/05/2021,132
E12000006,East of England,region,15/05/2021,161
E12000006,East of England,region,14/05/2021,182
E12000006,East of England,region,13/05/2021,215
E12000006,East of England,region,12/05/2021,157
E12000006,East of England,region,11/05/2021,233
E12000006,East of England,region,10/05/2021,199
E12000006,East of England,region,09/05/2021,104
E12000006,East of England,region,08/05/2021,142
E12000006,East of England,region,07/05/2021,219
E12000006,East of England,region,06/05/2021,224
E12000006,East of England,region,05/05/2021,157
E12000006,East of England,region,04/05/2021,158
E12000006,East of England,region,03/05/2021,154
E12000006,East of England,region,02/05/2021,134
E12000006,East of England,region,01/05/2021,132
E12000006,East of England,region,30/04/2021,174
E12000006,East of England,region,29/04/2021,181
E12000006,East of England,region,28/04/2021,138
E12000006,East of England,region,27/04/2021,267
E12000006,East of England,region,26/04/2021,222
E12000006,East of England,region,25/04/2021,132
E12000006,East of England,region,24/04/2021,163
E12000006,East of England,region,23/04/2021,242
E12000006,East of England,region,22/04/2021,212
E12000006,East of England,region,21/04/2021,148
E12000006,East of England,region,20/04/2021,205
E12000006,East of England,region,19/04/2021,228
E12000006,East of England,region,18/04/2021,134
E12000006,East of England,region,17/04/2021,176
E12000006,East of England,region,16/04/2021,206
E12000006,East of England,region,15/04/2021,222
E12000006,East of England,region,14/04/2021,146
E12000006,East of England,region,13/04/2021,204
E12000006,East of England,region,12/04/2021,369
E12000006,East of England,region,11/04/2021,106
E12000006,East of England,region,10/04/2021,161
E12000006,East of England,region,09/04/2021,0
E12000006,East of England,region,08/04/2021,202
E12000006,East of England,region,07/04/2021,198
E12000006,East of England,region,06/04/2021,191
E12000006,East of England,region,05/04/2021,141
E12000006,East of England,region,04/04/2021,158
E12000006,East of England,region,03/04/2021,227
E12000006,East of England,region,02/04/2021,260
E12000006,East of England,region,01/04/2021,331
E12000006,East of England,region,31/03/2021,251
E12000006,East of England,region,30/03/2021,280
E12000006,East of England,region,29/03/2021,337
E12000006,East of England,region,28/03/2021,274
E12000006,East of England,region,27/03/2021,255
E12000006,East of England,region,26/03/2021,432
E12000006,East of England,region,25/03/2021,488
E12000006,East of England,region,24/03/2021,344
E12000006,East of England,region,23/03/2021,407
E12000006,East of England,region,22/03/2021,460
E12000006,East of England,region,21/03/2021,332
E12000006,East of England,region,20/03/2021,401
E12000006,East of England,region,19/03/2021,440
E12000006,East of England,region,18/03/2021,388
E12000006,East of England,region,17/03/2021,354
E12000006,East of England,region,16/03/2021,442
E12000006,East of England,region,15/03/2021,404
E12000006,East of England,region,14/03/2021,296
E12000006,East of England,region,13/03/2021,383
E12000006,East of England,region,12/03/2021,512
E12000006,East of England,region,11/03/2021,481
E12000006,East of England,region,10/03/2021,375
E12000006,East of England,region,09/03/2021,442
E12000006,East of England,region,08/03/2021,321
E12000006,East of England,region,07/03/2021,398
E12000006,East of England,region,06/03/2021,514
E12000006,East of England,region,05/03/2021,451
E12000006,East of England,region,04/03/2021,476
E12000006,East of England,region,03/03/2021,456
E12000006,East of England,region,02/03/2021,495
E12000006,East of England,region,01/03/2021,385
E12000006,East of England,region,28/02/2021,447
E12000006,East of England,region,27/02/2021,543
E12000006,East of England,region,26/02/2021,670
E12000006,East of England,region,25/02/2021,900
E12000006,East of England,region,24/02/2021,772
E12000006,East of England,region,23/02/2021,693
E12000006,East of England,region,22/02/2021,729
E12000006,East of England,region,21/02/2021,784
E12000006,East of England,region,20/02/2021,780
E12000006,East of England,region,19/02/2021,1057
E12000006,East of England,region,18/02/2021,1004
E12000006,East of England,region,17/02/2021,948
E12000006,East of England,region,16/02/2021,869
E12000006,East of England,region,15/02/2021,936
E12000006,East of England,region,14/02/2021,752
E12000006,East of England,region,13/02/2021,1091
E12000006,East of England,region,12/02/2021,1671
E12000006,East of England,region,11/02/2021,1053
E12000006,East of England,region,10/02/2021,972
E12000006,East of England,region,09/02/2021,946
E12000006,East of England,region,08/02/2021,1336
E12000006,East of England,region,07/02/2021,1463
E12000006,East of England,region,06/02/2021,1615
E12000006,East of England,region,05/02/2021,1800
E12000006,East of England,region,04/02/2021,2131
E12000006,East of England,region,03/02/2021,1764
E12000006,East of England,region,02/02/2021,1753
E12000006,East of England,region,01/02/2021,1866
E12000006,East of England,region,31/01/2021,2056
E12000006,East of England,region,30/01/2021,2312
E12000006,East of England,region,29/01/2021,3005
