areaCode,areaName,areaType,date,newCasesBySpecimenDateRollingRate,newDeaths28DaysByDeathDateRollingRate
E12000003,Yorkshire and The Humber,region,06/02/2023,38.6,1.2
E12000003,Yorkshire and The Humber,region,05/02/2023,37.9,1.3
E12000003,Yorkshire and The Humber,region,04/02/2023,37.5,1.2
E12000003,Yorkshire and The Humber,region,03/02/2023,36.6,1.2
E12000003,Yorkshire and The Humber,region,02/02/2023,36.2,1.3
E12000003,Yorkshire and The Humber,region,01/02/2023,35.5,1.3
E12000003,Yorkshire and The Humber,region,31/01/2023,35.3,1.2
E12000003,Yorkshire and The Humber,region,30/01/2023,33.8,1.3
E12000003,Yorkshire and The Humber,region,29/01/2023,32.6,1.2
E12000003,Yorkshire and The Humber,region,28/01/2023,32.2,1.4
E12000003,Yorkshire and The Humber,region,27/01/2023,32.4,1.5
E12000003,Yorkshire and The Humber,region,26/01/2023,31.1,1.5
E12000003,Yorkshire and The Humber,region,25/01/2023,30,1.7
E12000003,Yorkshire and The Humber,region,24/01/2023,28.7,1.6
E12000003,Yorkshire and The Humber,region,23/01/2023,27.7,1.5
E12000003,Yorkshire and The Humber,region,22/01/2023,27.4,1.6
E12000003,Yorkshire and The Humber,region,21/01/2023,26.7,1.6
E12000003,Yorkshire and The Humber,region,20/01/2023,25.8,1.6
E12000003,Yorkshire and The Humber,region,19/01/2023,26,1.6
E12000003,Yorkshire and The Humber,region,18/01/2023,26,1.6
E12000003,Yorkshire and The Humber,region,17/01/2023,26.5,1.6
E12000003,Yorkshire and The Humber,region,16/01/2023,28.4,1.7
E12000003,Yorkshire and The Humber,region,15/01/2023,29,1.7
E12000003,Yorkshire and The Humber,region,14/01/2023,30.9,1.7
E12000003,Yorkshire and The Humber,region,13/01/2023,34.3,1.7
E12000003,Yorkshire and The Humber,region,12/01/2023,37.1,1.7
E12000003,Yorkshire and The Humber,region,11/01/2023,41.1,1.7
E12000003,Yorkshire and The Humber,region,10/01/2023,45.1,1.8
E12000003,Yorkshire and The Humber,region,09/01/2023,49.4,1.8
E12000003,Yorkshire and The Humber,region,08/01/2023,51.4,1.7
E12000003,Yorkshire and The Humber,region,07/01/2023,51.8,1.8
E12000003,Yorkshire and The Humber,region,06/01/2023,52.7,1.9
E12000003,Yorkshire and The Humber,region,05/01/2023,54.8,1.9
E12000003,Yorkshire and The Humber,region,04/01/2023,56.7,1.7
E12000003,Yorkshire and The Humber,region,03/01/2023,61.1,1.6
E12000003,Yorkshire and The Humber,region,02/01/2023,59.2,1.4
E12000003,Yorkshire and The Humber,region,01/01/2023,58.3,1.6
E12000003,Yorkshire and The Humber,region,31/12/2022,58.3,1.5
E12000003,Yorkshire and The Humber,region,30/12/2022,57,1.4
E12000003,Yorkshire and The Humber,region,29/12/2022,55.3,1.4
E12000003,Yorkshire and The Humber,region,28/12/2022,53.9,1.5
E12000003,Yorkshire and The Humber,region,27/12/2022,50.3,1.4
E12000003,Yorkshire and The Humber,region,26/12/2022,52.7,1.6
E12000003,Yorkshire and The Humber,region,25/12/2022,57.5,1.6
E12000003,Yorkshire and The Humber,region,24/12/2022,59.4,1.6
E12000003,Yorkshire and The Humber,region,23/12/2022,60.3,1.5
E12000003,Yorkshire and The Humber,region,22/12/2022,60.5,1.5
E12000003,Yorkshire and The Humber,region,21/12/2022,58.5,1.5
E12000003,Yorkshire and The Humber,region,20/12/2022,58.5,1.4
E12000003,Yorkshire and The Humber,region,19/12/2022,56.5,1.1
E12000003,Yorkshire and The Humber,region,18/12/2022,54,1
E12000003,Yorkshire and The Humber,region,17/12/2022,52,1.1
E12000003,Yorkshire and The Humber,region,16/12/2022,50.4,1
E12000003,Yorkshire and The Humber,region,15/12/2022,48.7,1
E12000003,Yorkshire and The Humber,region,14/12/2022,48,1
E12000003,Yorkshire and The Humber,region,13/12/2022,45.9,1
E12000003,Yorkshire and The Humber,region,12/12/2022,43.3,1
E12000003,Yorkshire and The Humber,region,11/12/2022,41.6,1
E12000003,Yorkshire and The Humber,region,10/12/2022,41,0.9
E12000003,Yorkshire and The Humber,region,09/12/2022,40,0.9
E12000003,Yorkshire and The Humber,region,08/12/2022,39.4,0.8
E12000003,Yorkshire and The Humber,region,07/12/2022,38.6,0.8
E12000003,Yorkshire and The Humber,region,06/12/2022,36.9,0.7
E12000003,Yorkshire and The Humber,region,05/12/2022,35.8,0.7
E12000003,Yorkshire and The Humber,region,04/12/2022,36,0.7
E12000003,Yorkshire and The Humber,region,03/12/2022,36.5,0.7
E12000003,Yorkshire and The Humber,region,02/12/2022,36.6,0.6
E12000003,Yorkshire and The Humber,region,01/12/2022,36.2,0.6
E12000003,Yorkshire and The Humber,region,30/11/2022,35.7,0.6
E12000003,Yorkshire and The Humber,region,29/11/2022,35.7,0.7
E12000003,Yorkshire and The Humber,region,28/11/2022,35.6,0.7
E12000003,Yorkshire and The Humber,region,27/11/2022,34,0.8
E12000003,Yorkshire and The Humber,region,26/11/2022,32.7,0.8
E12000003,Yorkshire and The Humber,region,25/11/2022,32.9,0.8
E12000003,Yorkshire and The Humber,region,24/11/2022,32.5,0.9
E12000003,Yorkshire and The Humber,region,23/11/2022,32.4,0.9
E12000003,Yorkshire and The Humber,region,22/11/2022,31.8,0.9
E12000003,Yorkshire and The Humber,region,21/11/2022,31.6,1
E12000003,Yorkshire and The Humber,region,20/11/2022,32.6,0.9
E12000003,Yorkshire and The Humber,region,19/11/2022,32.6,1
E12000003,Yorkshire and The Humber,region,18/11/2022,32.2,1
E12000003,Yorkshire and The Humber,region,17/11/2022,32.2,1.1
E12000003,Yorkshire and The Humber,region,16/11/2022,32.9,1.1
E12000003,Yorkshire and The Humber,region,15/11/2022,33.7,1.2
E12000003,Yorkshire and The Humber,region,14/11/2022,34,1.2
E12000003,Yorkshire and The Humber,region,13/11/2022,33.6,1.3
E12000003,Yorkshire and The Humber,region,12/11/2022,34.1,1.2
E12000003,Yorkshire and The Humber,region,11/11/2022,34.2,1.2
E12000003,Yorkshire and The Humber,region,10/11/2022,35,1.1
E12000003,Yorkshire and The Humber,region,09/11/2022,35.3,1.2
E12000003,Yorkshire and The Humber,region,08/11/2022,35.8,1.2
E12000003,Yorkshire and The Humber,region,07/11/2022,37.7,1.2
E12000003,Yorkshire and The Humber,region,06/11/2022,39,1.3
E12000003,Yorkshire and The Humber,region,05/11/2022,40.4,1.4
E12000003,Yorkshire and The Humber,region,04/11/2022,42,1.5
E12000003,Yorkshire and The Humber,region,03/11/2022,43,1.6
E12000003,Yorkshire and The Humber,region,02/11/2022,44.9,1.5
E12000003,Yorkshire and The Humber,region,01/11/2022,47,1.8
E12000003,Yorkshire and The Humber,region,31/10/2022,48.5,1.8
E12000003,Yorkshire and The Humber,region,30/10/2022,52.2,1.8
E12000003,Yorkshire and The Humber,region,29/10/2022,54.8,1.8
E12000003,Yorkshire and The Humber,region,28/10/2022,57.6,2
E12000003,Yorkshire and The Humber,region,27/10/2022,61.7,2
E12000003,Yorkshire and The Humber,region,26/10/2022,64.6,2.1
E12000003,Yorkshire and The Humber,region,25/10/2022,68.2,2
E12000003,Yorkshire and The Humber,region,24/10/2022,73.7,2
E12000003,Yorkshire and The Humber,region,23/10/2022,78.9,1.9
E12000003,Yorkshire and The Humber,region,22/10/2022,82.5,2
E12000003,Yorkshire and The Humber,region,21/10/2022,83.7,1.9
E12000003,Yorkshire and The Humber,region,20/10/2022,87,1.9
E12000003,Yorkshire and The Humber,region,19/10/2022,89.8,1.9
E12000003,Yorkshire and The Humber,region,18/10/2022,92.5,1.8
E12000003,Yorkshire and The Humber,region,17/10/2022,93.8,1.8
E12000003,Yorkshire and The Humber,region,16/10/2022,95.1,1.8
E12000003,Yorkshire and The Humber,region,15/10/2022,97.1,1.8
E12000003,Yorkshire and The Humber,region,14/10/2022,100.9,1.8
E12000003,Yorkshire and The Humber,region,13/10/2022,103.8,1.9
E12000003,Yorkshire and The Humber,region,12/10/2022,107.2,2
E12000003,Yorkshire and The Humber,region,11/10/2022,109.7,2
E12000003,Yorkshire and The Humber,region,10/10/2022,113.6,2
E12000003,Yorkshire and The Humber,region,09/10/2022,116.8,1.9
E12000003,Yorkshire and The Humber,region,08/10/2022,118.9,1.9
E12000003,Yorkshire and The Humber,region,07/10/2022,117.9,1.9
E12000003,Yorkshire and The Humber,region,06/10/2022,116.2,1.7
E12000003,Yorkshire and The Humber,region,05/10/2022,113.4,1.7
E12000003,Yorkshire and The Humber,region,04/10/2022,110.5,1.6
E12000003,Yorkshire and The Humber,region,03/10/2022,104.9,1.5
E12000003,Yorkshire and The Humber,region,02/10/2022,100,1.6
E12000003,Yorkshire and The Humber,region,01/10/2022,96.3,1.4
E12000003,Yorkshire and The Humber,region,30/09/2022,94.1,1.2
E12000003,Yorkshire and The Humber,region,29/09/2022,90.7,1.3
E12000003,Yorkshire and The Humber,region,28/09/2022,87.9,1.1
E12000003,Yorkshire and The Humber,region,27/09/2022,87.5,1
E12000003,Yorkshire and The Humber,region,26/09/2022,87.7,1
E12000003,Yorkshire and The Humber,region,25/09/2022,82.1,0.9
E12000003,Yorkshire and The Humber,region,24/09/2022,76.6,0.9
E12000003,Yorkshire and The Humber,region,23/09/2022,72.3,0.9
E12000003,Yorkshire and The Humber,region,22/09/2022,67.5,0.8
E12000003,Yorkshire and The Humber,region,21/09/2022,64.2,0.8
E12000003,Yorkshire and The Humber,region,20/09/2022,58.2,0.8
E12000003,Yorkshire and The Humber,region,19/09/2022,51.1,0.8
E12000003,Yorkshire and The Humber,region,18/09/2022,48.5,0.8
E12000003,Yorkshire and The Humber,region,17/09/2022,48.1,0.9
E12000003,Yorkshire and The Humber,region,16/09/2022,47.5,0.9
E12000003,Yorkshire and The Humber,region,15/09/2022,46.9,0.9
E12000003,Yorkshire and The Humber,region,14/09/2022,45.5,0.9
E12000003,Yorkshire and The Humber,region,13/09/2022,44.9,1
E12000003,Yorkshire and The Humber,region,12/09/2022,45.5,0.9
E12000003,Yorkshire and The Humber,region,11/09/2022,46.2,1
E12000003,Yorkshire and The Humber,region,10/09/2022,46.1,1
E12000003,Yorkshire and The Humber,region,09/09/2022,46.6,1
E12000003,Yorkshire and The Humber,region,08/09/2022,47.4,1
E12000003,Yorkshire and The Humber,region,07/09/2022,47.8,0.9
E12000003,Yorkshire and The Humber,region,06/09/2022,48.1,1
E12000003,Yorkshire and The Humber,region,05/09/2022,48.8,0.9
E12000003,Yorkshire and The Humber,region,04/09/2022,47.4,0.9
E12000003,Yorkshire and The Humber,region,03/09/2022,45.8,0.7
E12000003,Yorkshire and The Humber,region,02/09/2022,44.6,0.7
E12000003,Yorkshire and The Humber,region,01/09/2022,43.2,0.8
E12000003,Yorkshire and The Humber,region,31/08/2022,43.1,0.8
E12000003,Yorkshire and The Humber,region,30/08/2022,43,0.8
E12000003,Yorkshire and The Humber,region,29/08/2022,40.8,0.9
E12000003,Yorkshire and The Humber,region,28/08/2022,41.5,0.9
E12000003,Yorkshire and The Humber,region,27/08/2022,42.6,1
E12000003,Yorkshire and The Humber,region,26/08/2022,43.2,1
E12000003,Yorkshire and The Humber,region,25/08/2022,44.3,0.9
E12000003,Yorkshire and The Humber,region,24/08/2022,44.6,1
E12000003,Yorkshire and The Humber,region,23/08/2022,44.6,1.1
E12000003,Yorkshire and The Humber,region,22/08/2022,46.8,1.1
E12000003,Yorkshire and The Humber,region,21/08/2022,49.6,1.2
E12000003,Yorkshire and The Humber,region,20/08/2022,52.4,1.2
E12000003,Yorkshire and The Humber,region,19/08/2022,53.5,1.2
E12000003,Yorkshire and The Humber,region,18/08/2022,56.6,1.4
E12000003,Yorkshire and The Humber,region,17/08/2022,60,1.5
E12000003,Yorkshire and The Humber,region,16/08/2022,63.8,1.5
E12000003,Yorkshire and The Humber,region,15/08/2022,67.3,1.6
E12000003,Yorkshire and The Humber,region,14/08/2022,70.5,1.5
E12000003,Yorkshire and The Humber,region,13/08/2022,72.5,1.5
E12000003,Yorkshire and The Humber,region,12/08/2022,74.4,1.6
E12000003,Yorkshire and The Humber,region,11/08/2022,76.7,1.6
E12000003,Yorkshire and The Humber,region,10/08/2022,78.4,1.5
E12000003,Yorkshire and The Humber,region,09/08/2022,81.5,1.6
E12000003,Yorkshire and The Humber,region,08/08/2022,85.9,1.7
E12000003,Yorkshire and The Humber,region,07/08/2022,88.4,1.8
E12000003,Yorkshire and The Humber,region,06/08/2022,91.7,1.9
E12000003,Yorkshire and The Humber,region,05/08/2022,96.1,2
E12000003,Yorkshire and The Humber,region,04/08/2022,98.3,2
E12000003,Yorkshire and The Humber,region,03/08/2022,102.7,2.1
E12000003,Yorkshire and The Humber,region,02/08/2022,106.8,2
E12000003,Yorkshire and The Humber,region,01/08/2022,112.2,1.8
E12000003,Yorkshire and The Humber,region,31/07/2022,118.5,1.8
E12000003,Yorkshire and The Humber,region,30/07/2022,122.9,1.8
E12000003,Yorkshire and The Humber,region,29/07/2022,125.1,1.8
E12000003,Yorkshire and The Humber,region,28/07/2022,130.3,1.5
E12000003,Yorkshire and The Humber,region,27/07/2022,138,1.7
E12000003,Yorkshire and The Humber,region,26/07/2022,144.6,2
E12000003,Yorkshire and The Humber,region,25/07/2022,148.1,2.4
E12000003,Yorkshire and The Humber,region,24/07/2022,155.2,2.5
E12000003,Yorkshire and The Humber,region,23/07/2022,163.9,2.4
E12000003,Yorkshire and The Humber,region,22/07/2022,171.4,2.4
E12000003,Yorkshire and The Humber,region,21/07/2022,179.5,2.4
E12000003,Yorkshire and The Humber,region,20/07/2022,188.8,2.4
E12000003,Yorkshire and The Humber,region,19/07/2022,199.4,2.2
E12000003,Yorkshire and The Humber,region,18/07/2022,213.8,1.9
E12000003,Yorkshire and The Humber,region,17/07/2022,228.4,1.8
E12000003,Yorkshire and The Humber,region,16/07/2022,235.8,1.8
E12000003,Yorkshire and The Humber,region,15/07/2022,244.1,1.8
E12000003,Yorkshire and The Humber,region,14/07/2022,250.9,1.8
E12000003,Yorkshire and The Humber,region,13/07/2022,254.8,1.6
E12000003,Yorkshire and The Humber,region,12/07/2022,259.6,1.6
E12000003,Yorkshire and The Humber,region,11/07/2022,264.4,1.3
E12000003,Yorkshire and The Humber,region,10/07/2022,267.1,1.4
E12000003,Yorkshire and The Humber,region,09/07/2022,268.7,1.3
E12000003,Yorkshire and The Humber,region,08/07/2022,265.3,1.3
E12000003,Yorkshire and The Humber,region,07/07/2022,261.7,1.4
E12000003,Yorkshire and The Humber,region,06/07/2022,256.2,1.3
E12000003,Yorkshire and The Humber,region,05/07/2022,248.4,1.2
E12000003,Yorkshire and The Humber,region,04/07/2022,236.4,1.2
E12000003,Yorkshire and The Humber,region,03/07/2022,222,1
E12000003,Yorkshire and The Humber,region,02/07/2022,212.3,0.9
E12000003,Yorkshire and The Humber,region,01/07/2022,206.5,0.8
E12000003,Yorkshire and The Humber,region,30/06/2022,200.9,0.7
E12000003,Yorkshire and The Humber,region,29/06/2022,193.2,0.7
E12000003,Yorkshire and The Humber,region,28/06/2022,185.3,0.7
E12000003,Yorkshire and The Humber,region,27/06/2022,179.5,0.6
E12000003,Yorkshire and The Humber,region,26/06/2022,172.4,0.6
E12000003,Yorkshire and The Humber,region,25/06/2022,167.7,0.6
E12000003,Yorkshire and The Humber,region,24/06/2022,162.7,0.6
E12000003,Yorkshire and The Humber,region,23/06/2022,156.7,0.7
E12000003,Yorkshire and The Humber,region,22/06/2022,150.9,0.6
E12000003,Yorkshire and The Humber,region,21/06/2022,144.7,0.7
E12000003,Yorkshire and The Humber,region,20/06/2022,136.8,0.6
E12000003,Yorkshire and The Humber,region,19/06/2022,129.8,0.6
E12000003,Yorkshire and The Humber,region,18/06/2022,123.2,0.6
E12000003,Yorkshire and The Humber,region,17/06/2022,118.7,0.5
E12000003,Yorkshire and The Humber,region,16/06/2022,112.3,0.5
E12000003,Yorkshire and The Humber,region,15/06/2022,108.4,0.4
E12000003,Yorkshire and The Humber,region,14/06/2022,104.2,0.4
E12000003,Yorkshire and The Humber,region,13/06/2022,99,0.4
E12000003,Yorkshire and The Humber,region,12/06/2022,94.5,0.4
E12000003,Yorkshire and The Humber,region,11/06/2022,91.3,0.5
E12000003,Yorkshire and The Humber,region,10/06/2022,87.6,0.5
E12000003,Yorkshire and The Humber,region,09/06/2022,83.2,0.5
E12000003,Yorkshire and The Humber,region,08/06/2022,76.5,0.5
E12000003,Yorkshire and The Humber,region,07/06/2022,70.2,0.6
E12000003,Yorkshire and The Humber,region,06/06/2022,65.2,0.7
E12000003,Yorkshire and The Humber,region,05/06/2022,59.6,0.6
E12000003,Yorkshire and The Humber,region,04/06/2022,53.6,0.7
E12000003,Yorkshire and The Humber,region,03/06/2022,51.2,0.8
E12000003,Yorkshire and The Humber,region,02/06/2022,48.8,0.8
E12000003,Yorkshire and The Humber,region,01/06/2022,47.9,0.8
E12000003,Yorkshire and The Humber,region,31/05/2022,48.2,0.9
E12000003,Yorkshire and The Humber,region,30/05/2022,48.7,0.8
E12000003,Yorkshire and The Humber,region,29/05/2022,49.7,0.9
E12000003,Yorkshire and The Humber,region,28/05/2022,51.4,0.9
E12000003,Yorkshire and The Humber,region,27/05/2022,51.8,0.8
E12000003,Yorkshire and The Humber,region,26/05/2022,54.4,0.8
E12000003,Yorkshire and The Humber,region,25/05/2022,57,0.8
E12000003,Yorkshire and The Humber,region,24/05/2022,58.8,0.7
E12000003,Yorkshire and The Humber,region,23/05/2022,60.5,0.8
E12000003,Yorkshire and The Humber,region,22/05/2022,64.3,0.8
E12000003,Yorkshire and The Humber,region,21/05/2022,67.8,0.8
E12000003,Yorkshire and The Humber,region,20/05/2022,69.9,1
E12000003,Yorkshire and The Humber,region,19/05/2022,71.5,1.1
E12000003,Yorkshire and The Humber,region,18/05/2022,72.6,1.2
E12000003,Yorkshire and The Humber,region,17/05/2022,75.5,1.3
E12000003,Yorkshire and The Humber,region,16/05/2022,79.2,1.3
E12000003,Yorkshire and The Humber,region,15/05/2022,80.1,1.2
E12000003,Yorkshire and The Humber,region,14/05/2022,81.7,1.3
E12000003,Yorkshire and The Humber,region,13/05/2022,83.7,1.3
E12000003,Yorkshire and The Humber,region,12/05/2022,86.3,1.3
E12000003,Yorkshire and The Humber,region,11/05/2022,89,1.3
E12000003,Yorkshire and The Humber,region,10/05/2022,92.9,1.4
E12000003,Yorkshire and The Humber,region,09/05/2022,98.2,1.5
E12000003,Yorkshire and The Humber,region,08/05/2022,100.4,1.5
E12000003,Yorkshire and The Humber,region,07/05/2022,101.3,1.7
E12000003,Yorkshire and The Humber,region,06/05/2022,103.6,1.8
E12000003,Yorkshire and The Humber,region,05/05/2022,104.7,1.9
E12000003,Yorkshire and The Humber,region,04/05/2022,106.9,2
E12000003,Yorkshire and The Humber,region,03/05/2022,108.3,2
E12000003,Yorkshire and The Humber,region,02/05/2022,108,2.1
E12000003,Yorkshire and The Humber,region,01/05/2022,115.8,2.3
