areaCode,areaName,areaType,date,newPeopleVaccinatedThirdInjectionByVaccinationDate
E12000008,South East,region,10/01/2023,103
E12000008,South East,region,09/01/2023,134
E12000008,South East,region,08/01/2023,39
E12000008,South East,region,07/01/2023,357
E12000008,South East,region,06/01/2023,163
E12000008,South East,region,05/01/2023,176
E12000008,South East,region,04/01/2023,154
E12000008,South East,region,03/01/2023,139
E12000008,South East,region,02/01/2023,12
E12000008,South East,region,01/01/2023,5
E12000008,South East,region,31/12/2022,82
E12000008,South East,region,30/12/2022,185
E12000008,South East,region,29/12/2022,185
E12000008,South East,region,28/12/2022,118
E12000008,South East,region,27/12/2022,8
E12000008,South East,region,26/12/2022,0
E12000008,South East,region,25/12/2022,0
E12000008,South East,region,24/12/2022,23
E12000008,South East,region,23/12/2022,77
E12000008,South East,region,22/12/2022,173
E12000008,South East,region,21/12/2022,192
E12000008,South East,region,20/12/2022,186
E12000008,South East,region,19/12/2022,234
E12000008,South East,region,18/12/2022,118
E12000008,South East,region,17/12/2022,317
E12000008,South East,region,16/12/2022,173
E12000008,South East,region,15/12/2022,157
E12000008,South East,region,14/12/2022,157
E12000008,South East,region,13/12/2022,220
E12000008,South East,region,12/12/2022,151
E12000008,South East,region,11/12/2022,98
E12000008,South East,region,10/12/2022,441
E12000008,South East,region,09/12/2022,222
E12000008,South East,region,08/12/2022,287
E12000008,South East,region,07/12/2022,242
E12000008,South East,region,06/12/2022,301
E12000008,South East,region,05/12/2022,214
E12000008,South East,region,04/12/2022,110
E12000008,South East,region,03/12/2022,457
E12000008,South East,region,02/12/2022,242
E12000008,South East,region,01/12/2022,316
E12000008,South East,region,30/11/2022,322
E12000008,South East,region,29/11/2022,383
E12000008,South East,region,28/11/2022,276
E12000008,South East,region,27/11/2022,226
E12000008,South East,region,26/11/2022,771
E12000008,South East,region,25/11/2022,381
E12000008,South East,region,24/11/2022,439
E12000008,South East,region,23/11/2022,338
E12000008,South East,region,22/11/2022,489
E12000008,South East,region,21/11/2022,346
E12000008,South East,region,20/11/2022,266
E12000008,South East,region,19/11/2022,1069
E12000008,South East,region,18/11/2022,452
E12000008,South East,region,17/11/2022,548
E12000008,South East,region,16/11/2022,482
E12000008,South East,region,15/11/2022,597
E12000008,South East,region,14/11/2022,425
E12000008,South East,region,13/11/2022,409
E12000008,South East,region,12/11/2022,1183
E12000008,South East,region,11/11/2022,579
E12000008,South East,region,10/11/2022,638
E12000008,South East,region,09/11/2022,575
E12000008,South East,region,08/11/2022,560
E12000008,South East,region,07/11/2022,448
E12000008,South East,region,06/11/2022,399
E12000008,South East,region,05/11/2022,1305
E12000008,South East,region,04/11/2022,638
E12000008,South East,region,03/11/2022,634
E12000008,South East,region,02/11/2022,612
E12000008,South East,region,01/11/2022,654
E12000008,South East,region,31/10/2022,455
E12000008,South East,region,30/10/2022,450
E12000008,South East,region,29/10/2022,1095
E12000008,South East,region,28/10/2022,787
E12000008,South East,region,27/10/2022,859
E12000008,South East,region,26/10/2022,704
E12000008,South East,region,25/10/2022,825
E12000008,South East,region,24/10/2022,672
E12000008,South East,region,23/10/2022,492
E12000008,South East,region,22/10/2022,1433
E12000008,South East,region,21/10/2022,814
E12000008,South East,region,20/10/2022,885
E12000008,South East,region,19/10/2022,768
E12000008,South East,region,18/10/2022,790
E12000008,South East,region,17/10/2022,704
E12000008,South East,region,16/10/2022,552
E12000008,South East,region,15/10/2022,1440
E12000008,South East,region,14/10/2022,784
E12000008,South East,region,13/10/2022,779
E12000008,South East,region,12/10/2022,698
E12000008,South East,region,11/10/2022,670
E12000008,South East,region,10/10/2022,572
E12000008,South East,region,09/10/2022,442
E12000008,South East,region,08/10/2022,1134
E12000008,South East,region,07/10/2022,672
E12000008,South East,region,06/10/2022,706
E12000008,South East,region,05/10/2022,603
E12000008,South East,region,04/10/2022,658
E12000008,South East,region,03/10/2022,463
E12000008,South East,region,02/10/2022,373
E12000008,South East,region,01/10/2022,907
E12000008,South East,region,30/09/2022,561
E12000008,South East,region,29/09/2022,562
E12000008,South East,region,28/09/2022,462
E12000008,South East,region,27/09/2022,446
E12000008,South East,region,26/09/2022,377
E12000008,South East,region,25/09/2022,292
E12000008,South East,region,24/09/2022,693
E12000008,South East,region,23/09/2022,417
E12000008,South East,region,22/09/2022,472
E12000008,South East,region,21/09/2022,386
E12000008,South East,region,20/09/2022,433
E12000008,South East,region,19/09/2022,134
E12000008,South East,region,18/09/2022,332
E12000008,South East,region,17/09/2022,854
E12000008,South East,region,16/09/2022,481
E12000008,South East,region,15/09/2022,562
E12000008,South East,region,14/09/2022,516
E12000008,South East,region,13/09/2022,489
E12000008,South East,region,12/09/2022,734
E12000008,South East,region,11/09/2022,88
E12000008,South East,region,10/09/2022,251
E12000008,South East,region,09/09/2022,185
E12000008,South East,region,08/09/2022,239
E12000008,South East,region,07/09/2022,207
E12000008,South East,region,06/09/2022,261
E12000008,South East,region,05/09/2022,229
E12000008,South East,region,04/09/2022,158
E12000008,South East,region,03/09/2022,579
E12000008,South East,region,02/09/2022,318
E12000008,South East,region,01/09/2022,380
E12000008,South East,region,31/08/2022,456
E12000008,South East,region,30/08/2022,448
E12000008,South East,region,29/08/2022,136
E12000008,South East,region,28/08/2022,157
E12000008,South East,region,27/08/2022,628
E12000008,South East,region,26/08/2022,441
E12000008,South East,region,25/08/2022,393
E12000008,South East,region,24/08/2022,458
E12000008,South East,region,23/08/2022,466
E12000008,South East,region,22/08/2022,396
E12000008,South East,region,21/08/2022,247
E12000008,South East,region,20/08/2022,845
E12000008,South East,region,19/08/2022,512
E12000008,South East,region,18/08/2022,499
E12000008,South East,region,17/08/2022,479
E12000008,South East,region,16/08/2022,433
E12000008,South East,region,15/08/2022,455
E12000008,South East,region,14/08/2022,282
E12000008,South East,region,13/08/2022,920
E12000008,South East,region,12/08/2022,496
E12000008,South East,region,11/08/2022,548
E12000008,South East,region,10/08/2022,500
E12000008,South East,region,09/08/2022,458
E12000008,South East,region,08/08/2022,545
E12000008,South East,region,07/08/2022,367
E12000008,South East,region,06/08/2022,805
E12000008,South East,region,05/08/2022,661
E12000008,South East,region,04/08/2022,627
E12000008,South East,region,03/08/2022,509
E12000008,South East,region,02/08/2022,625
E12000008,South East,region,01/08/2022,637
E12000008,South East,region,31/07/2022,374
E12000008,South East,region,30/07/2022,1169
E12000008,South East,region,29/07/2022,664
E12000008,South East,region,28/07/2022,764
E12000008,South East,region,27/07/2022,757
E12000008,South East,region,26/07/2022,776
E12000008,South East,region,25/07/2022,805
E12000008,South East,region,24/07/2022,453
E12000008,South East,region,23/07/2022,1363
E12000008,South East,region,22/07/2022,1009
E12000008,South East,region,21/07/2022,819
E12000008,South East,region,20/07/2022,703
E12000008,South East,region,19/07/2022,622
E12000008,South East,region,18/07/2022,603
E12000008,South East,region,17/07/2022,422
E12000008,South East,region,16/07/2022,1653
E12000008,South East,region,15/07/2022,984
E12000008,South East,region,14/07/2022,900
E12000008,South East,region,13/07/2022,847
E12000008,South East,region,12/07/2022,876
E12000008,South East,region,11/07/2022,830
E12000008,South East,region,10/07/2022,536
E12000008,South East,region,09/07/2022,1517
E12000008,South East,region,08/07/2022,1069
E12000008,South East,region,07/07/2022,939
E12000008,South East,region,06/07/2022,906
E12000008,South East,region,05/07/2022,959
E12000008,South East,region,04/07/2022,750
E12000008,South East,region,03/07/2022,485
E12000008,South East,region,02/07/2022,1499
E12000008,South East,region,01/07/2022,978
E12000008,South East,region,30/06/2022,986
E12000008,South East,region,29/06/2022,983
E12000008,South East,region,28/06/2022,1093
E12000008,South East,region,27/06/2022,1060
E12000008,South East,region,26/06/2022,687
E12000008,South East,region,25/06/2022,1921
E12000008,South East,region,24/06/2022,1138
E12000008,South East,region,23/06/2022,921
E12000008,South East,region,22/06/2022,939
E12000008,South East,region,21/06/2022,885
E12000008,South East,region,20/06/2022,796
E12000008,South East,region,19/06/2022,453
E12000008,South East,region,18/06/2022,1570
E12000008,South East,region,17/06/2022,883
E12000008,South East,region,16/06/2022,873
E12000008,South East,region,15/06/2022,870
E12000008,South East,region,14/06/2022,968
E12000008,South East,region,13/06/2022,765
E12000008,South East,region,12/06/2022,629
E12000008,South East,region,11/06/2022,1926
E12000008,South East,region,10/06/2022,1291
E12000008,South East,region,09/06/2022,938
E12000008,South East,region,08/06/2022,1024
E12000008,South East,region,07/06/2022,1156
E12000008,South East,region,06/06/2022,1052
E12000008,South East,region,05/06/2022,280
E12000008,South East,region,04/06/2022,863
E12000008,South East,region,03/06/2022,272
E12000008,South East,region,02/06/2022,393
E12000008,South East,region,01/06/2022,1251
E12000008,South East,region,31/05/2022,1376
E12000008,South East,region,30/05/2022,1421
E12000008,South East,region,29/05/2022,767
E12000008,South East,region,28/05/2022,2233
E12000008,South East,region,27/05/2022,1303
E12000008,South East,region,26/05/2022,1220
E12000008,South East,region,25/05/2022,1219
E12000008,South East,region,24/05/2022,1307
E12000008,South East,region,23/05/2022,1121
E12000008,South East,region,22/05/2022,638
E12000008,South East,region,21/05/2022,2330
E12000008,South East,region,20/05/2022,1442
E12000008,South East,region,19/05/2022,1419
E12000008,South East,region,18/05/2022,1436
E12000008,South East,region,17/05/2022,1379
E12000008,South East,region,16/05/2022,1344
E12000008,South East,region,15/05/2022,885
E12000008,South East,region,14/05/2022,2368
E12000008,South East,region,13/05/2022,1580
E12000008,South East,region,12/05/2022,1685
E12000008,South East,region,11/05/2022,1693
E12000008,South East,region,10/05/2022,1628
E12000008,South East,region,09/05/2022,1350
E12000008,South East,region,08/05/2022,995
E12000008,South East,region,07/05/2022,2740
E12000008,South East,region,06/05/2022,1933
E12000008,South East,region,05/05/2022,1736
E12000008,South East,region,04/05/2022,1949
E12000008,South East,region,03/05/2022,1791
E12000008,South East,region,02/05/2022,517
E12000008,South East,region,01/05/2022,964
E12000008,South East,region,30/04/2022,2976
E12000008,South East,region,29/04/2022,2003
E12000008,South East,region,28/04/2022,1834
E12000008,South East,region,27/04/2022,1920
E12000008,South East,region,26/04/2022,1630
E12000008,South East,region,25/04/2022,1569
E12000008,South East,region,24/04/2022,1229
E12000008,South East,region,23/04/2022,3203
E12000008,South East,region,22/04/2022,1915
E12000008,South East,region,21/04/2022,2053
E12000008,South East,region,20/04/2022,2074
E12000008,South East,region,19/04/2022,1884
E12000008,South East,region,18/04/2022,532
E12000008,South East,region,17/04/2022,414
E12000008,South East,region,16/04/2022,1834
E12000008,South East,region,15/04/2022,934
E12000008,South East,region,14/04/2022,2030
E12000008,South East,region,13/04/2022,2220
E12000008,South East,region,12/04/2022,1989
E12000008,South East,region,11/04/2022,2056
E12000008,South East,region,10/04/2022,1426
E12000008,South East,region,09/04/2022,3246
E12000008,South East,region,08/04/2022,2219
E12000008,South East,region,07/04/2022,2047
E12000008,South East,region,06/04/2022,2019
E12000008,South East,region,05/04/2022,1732
E12000008,South East,region,04/04/2022,1837
E12000008,South East,region,03/04/2022,1349
E12000008,South East,region,02/04/2022,2653
E12000008,South East,region,01/04/2022,1808
E12000008,South East,region,31/03/2022,2054
E12000008,South East,region,30/03/2022,2259
E12000008,South East,region,29/03/2022,1627
E12000008,South East,region,28/03/2022,1671
E12000008,South East,region,27/03/2022,1020
E12000008,South East,region,26/03/2022,3283
E12000008,South East,region,25/03/2022,2090
E12000008,South East,region,24/03/2022,2152
E12000008,South East,region,23/03/2022,2603
E12000008,South East,region,22/03/2022,2067
E12000008,South East,region,21/03/2022,1734
E12000008,South East,region,20/03/2022,1936
E12000008,South East,region,19/03/2022,3833
E12000008,South East,region,18/03/2022,2376
E12000008,South East,region,17/03/2022,2164
E12000008,South East,region,16/03/2022,2404
E12000008,South East,region,15/03/2022,2040
E12000008,South East,region,14/03/2022,1871
E12000008,South East,region,13/03/2022,1874
E12000008,South East,region,12/03/2022,4168
E12000008,South East,region,11/03/2022,2570
E12000008,South East,region,10/03/2022,2358
E12000008,South East,region,09/03/2022,2358
E12000008,South East,region,08/03/2022,1921
E12000008,South East,region,07/03/2022,1756
E12000008,South East,region,06/03/2022,1766
E12000008,South East,region,05/03/2022,4533
E12000008,South East,region,04/03/2022,2478
E12000008,South East,region,03/03/2022,2630
E12000008,South East,region,02/03/2022,2653
E12000008,South East,region,01/03/2022,2166
E12000008,South East,region,28/02/2022,2171
E12000008,South East,region,27/02/2022,2063
E12000008,South East,region,26/02/2022,4608
E12000008,South East,region,25/02/2022,2693
E12000008,South East,region,24/02/2022,3283
E12000008,South East,region,23/02/2022,3083
E12000008,South East,region,22/02/2022,2823
E12000008,South East,region,21/02/2022,2607
E12000008,South East,region,20/02/2022,1629
E12000008,South East,region,19/02/2022,5013
E12000008,South East,region,18/02/2022,1556
E12000008,South East,region,17/02/2022,3561
E12000008,South East,region,16/02/2022,3408
E12000008,South East,region,15/02/2022,3209
E12000008,South East,region,14/02/2022,2540
E12000008,South East,region,13/02/2022,2063
E12000008,South East,region,12/02/2022,6373
E12000008,South East,region,11/02/2022,4269
E12000008,South East,region,10/02/2022,3532
E12000008,South East,region,09/02/2022,3578
E12000008,South East,region,08/02/2022,2900
E12000008,South East,region,07/02/2022,3318
E12000008,South East,region,06/02/2022,2441
E12000008,South East,region,05/02/2022,5930
E12000008,South East,region,04/02/2022,4176
E12000008,South East,region,03/02/2022,4310
E12000008,South East,region,02/02/2022,4924
E12000008,South East,region,01/02/2022,4314
E12000008,South East,region,31/01/2022,4548
E12000008,South East,region,30/01/2022,4848
E12000008,South East,region,29/01/2022,9543
E12000008,South East,region,28/01/2022,6695
E12000008,South East,region,27/01/2022,6945
E12000008,South East,region,26/01/2022,7516
E12000008,South East,region,25/01/2022,6491
E12000008,South East,region,24/01/2022,7456
E12000008,South East,region,23/01/2022,6382
E12000008,South East,region,22/01/2022,11253
E12000008,South East,region,21/01/2022,9215
E12000008,South East,region,20/01/2022,8493
E12000008,South East,region,19/01/2022,8005
E12000008,South East,region,18/01/2022,8266
E12000008,South East,region,17/01/2022,8755
E12000008,South East,region,16/01/2022,7272
E12000008,South East,region,15/01/2022,17586
E12000008,South East,region,14/01/2022,15138
E12000008,South East,region,13/01/2022,14467
E12000008,South East,region,12/01/2022,18330
E12000008,South East,region,11/01/2022,19446
E12000008,South East,region,10/01/2022,21255
E12000008,South East,region,09/01/2022,21746
E12000008,South East,region,08/01/2022,40717
E12000008,South East,region,07/01/2022,33430
E12000008,South East,region,06/01/2022,35926
E12000008,South East,region,05/01/2022,33987
E12000008,South East,region,04/01/2022,33844
E12000008,South East,region,03/01/2022,25986
E12000008,South East,region,02/01/2022,22541
E12000008,South East,region,01/01/2022,3984
E12000008,South East,region,31/12/2021,27802
E12000008,South East,region,30/12/2021,62151
E12000008,South East,region,29/12/2021,67150
E12000008,South East,region,28/12/2021,54194
E12000008,South East,region,27/12/2021,43297
E12000008,South East,region,26/12/2021,1934
E12000008,South East,region,25/12/2021,375
E12000008,South East,region,24/12/2021,25200
E12000008,South East,region,23/12/2021,91549
E12000008,South East,region,22/12/2021,135917
E12000008,South East,region,21/12/2021,154194
E12000008,South East,region,20/12/2021,133238
E12000008,South East,region,19/12/2021,138100
E12000008,South East,region,18/12/2021,152265
E12000008,South East,region,17/12/2021,134221
E12000008,South East,region,16/12/2021,123624
E12000008,South East,region,15/12/2021,103504
E12000008,South East,region,14/12/2021,89952
E12000008,South East,region,13/12/2021,65169
E12000008,South East,region,12/12/2021,56314
E12000008,South East,region,11/12/2021,87534
E12000008,South East,region,10/12/2021,62950
E12000008,South East,region,09/12/2021,66910
E12000008,South East,region,08/12/2021,55800
E12000008,South East,region,07/12/2021,54286
E12000008,South East,region,06/12/2021,39982
E12000008,South East,region,05/12/2021,42928
E12000008,South East,region,04/12/2021,78893
E12000008,South East,region,03/12/2021,58930
E12000008,South East,region,02/12/2021,58696
E12000008,South East,region,01/12/2021,57154
E12000008,South East,region,30/11/2021,53778
E12000008,South East,region,29/11/2021,38969
E12000008,South East,region,28/11/2021,37484
E12000008,South East,region,27/11/2021,78299
E12000008,South East,region,26/11/2021,58243
E12000008,South East,region,25/11/2021,57901
E12000008,South East,region,24/11/2021,52549
E12000008,South East,region,23/11/2021,51598
E12000008,South East,region,22/11/2021,38046
E12000008,South East,region,21/11/2021,33631
E12000008,South East,region,20/11/2021,73070
E12000008,South East,region,19/11/2021,55514
E12000008,South East,region,18/11/2021,54825
E12000008,South East,region,17/11/2021,53157
E12000008,South East,region,16/11/2021,48036
E12000008,South East,region,15/11/2021,36478
E12000008,South East,region,14/11/2021,28323
E12000008,South East,region,13/11/2021,75881
E12000008,South East,region,12/11/2021,51568
E12000008,South East,region,11/11/2021,49475
E12000008,South East,region,10/11/2021,46940
E12000008,South East,region,09/11/2021,47003
E12000008,South East,region,08/11/2021,31451
E12000008,South East,region,07/11/2021,29562
E12000008,South East,region,06/11/2021,65612
E12000008,South East,region,05/11/2021,44894
E12000008,South East,region,04/11/2021,45997
E12000008,South East,region,03/11/2021,43117
E12000008,South East,region,02/11/2021,41543
E12000008,South East,region,01/11/2021,30310
E12000008,South East,region,31/10/2021,22063
E12000008,South East,region,30/10/2021,59345
E12000008,South East,region,29/10/2021,41000
E12000008,South East,region,28/10/2021,39721
E12000008,South East,region,27/10/2021,38319
E12000008,South East,region,26/10/2021,38643
E12000008,South East,region,25/10/2021,25303
E12000008,South East,region,24/10/2021,21958
E12000008,South East,region,23/10/2021,57589
E12000008,South East,region,22/10/2021,40627
E12000008,South East,region,21/10/2021,42007
E12000008,South East,region,20/10/2021,34240
E12000008,South East,region,19/10/2021,32761
E12000008,South East,region,18/10/2021,22261
E12000008,South East,region,17/10/2021,19471
E12000008,South East,region,16/10/2021,51124
E12000008,South East,region,15/10/2021,29698
E12000008,South East,region,14/10/2021,35034
E12000008,South East,region,13/10/2021,29537
E12000008,South East,region,12/10/2021,30037
E12000008,South East,region,11/10/2021,20941
E12000008,South East,region,10/10/2021,18278
E12000008,South East,region,09/10/2021,45317
E12000008,South East,region,08/10/2021,32252
E12000008,South East,region,07/10/2021,32396
E12000008,South East,region,06/10/2021,29160
E12000008,South East,region,05/10/2021,25031
E12000008,South East,region,04/10/2021,18055
E12000008,South East,region,03/10/2021,15702
E12000008,South East,region,02/10/2021,38700
E12000008,South East,region,01/10/2021,26726
E12000008,South East,region,30/09/2021,23908
E12000008,South East,region,29/09/2021,17303
E12000008,South East,region,28/09/2021,16617
E12000008,South East,region,27/09/2021,11450
E12000008,South East,region,26/09/2021,8482
E12000008,South East,region,25/09/2021,16315
E12000008,South East,region,24/09/2021,12868
E12000008,South East,region,23/09/2021,8959
E12000008,South East,region,22/09/2021,6476
E12000008,South East,region,21/09/2021,2149
E12000008,South East,region,20/09/2021,682
E12000008,South East,region,19/09/2021,248
E12000008,South East,region,18/09/2021,1285
E12000008,South East,region,17/09/2021,657
E12000008,South East,region,16/09/2021,613
E12000008,South East,region,15/09/2021,347
E12000008,South East,region,14/09/2021,52
E12000008,South East,region,13/09/2021,16
E12000008,South East,region,12/09/2021,10
E12000008,South East,region,11/09/2021,23
E12000008,South East,region,10/09/2021,17
E12000008,South East,region,09/09/2021,24
E12000008,South East,region,08/09/2021,17
E12000008,South East,region,07/09/2021,14
E12000008,South East,region,06/09/2021,12
E12000008,South East,region,05/09/2021,10
E12000008,South East,region,04/09/2021,17
E12000008,South East,region,03/09/2021,20
E12000008,South East,region,02/09/2021,10
E12000008,South East,region,01/09/2021,19
E12000008,South East,region,31/08/2021,14
E12000008,South East,region,30/08/2021,2
E12000008,South East,region,29/08/2021,8
E12000008,South East,region,28/08/2021,7
E12000008,South East,region,27/08/2021,11
E12000008,South East,region,26/08/2021,10
E12000008,South East,region,25/08/2021,30
E12000008,South East,region,24/08/2021,13
E12000008,South East,region,23/08/2021,22
E12000008,South East,region,22/08/2021,13
E12000008,South East,region,21/08/2021,25
E12000008,South East,region,20/08/2021,8
E12000008,South East,region,19/08/2021,20
E12000008,South East,region,18/08/2021,25
E12000008,South East,region,17/08/2021,28
E12000008,South East,region,16/08/2021,26
E12000008,South East,region,15/08/2021,7
E12000008,South East,region,14/08/2021,22
E12000008,South East,region,13/08/2021,18
E12000008,South East,region,12/08/2021,33
E12000008,South East,region,11/08/2021,24
E12000008,South East,region,10/08/2021,38
E12000008,South East,region,09/08/2021,17
E12000008,South East,region,08/08/2021,15
E12000008,South East,region,07/08/2021,21
E12000008,South East,region,06/08/2021,23
E12000008,South East,region,05/08/2021,21
E12000008,South East,region,04/08/2021,24
E12000008,South East,region,03/08/2021,19
E12000008,South East,region,02/08/2021,10
E12000008,South East,region,01/08/2021,10
E12000008,South East,region,31/07/2021,15
E12000008,South East,region,30/07/2021,8
E12000008,South East,region,29/07/2021,8
E12000008,South East,region,28/07/2021,9
E12000008,South East,region,27/07/2021,13
E12000008,South East,region,26/07/2021,7
E12000008,South East,region,25/07/2021,10
E12000008,South East,region,24/07/2021,7
E12000008,South East,region,23/07/2021,4
E12000008,South East,region,22/07/2021,19
E12000008,South East,region,21/07/2021,11
E12000008,South East,region,20/07/2021,1
E12000008,South East,region,19/07/2021,9
E12000008,South East,region,18/07/2021,4
E12000008,South East,region,17/07/2021,11
E12000008,South East,region,16/07/2021,8
E12000008,South East,region,15/07/2021,15
E12000008,South East,region,14/07/2021,26
E12000008,South East,region,13/07/2021,10
E12000008,South East,region,12/07/2021,8
E12000008,South East,region,11/07/2021,9
E12000008,South East,region,10/07/2021,18
E12000008,South East,region,09/07/2021,9
E12000008,South East,region,08/07/2021,17
E12000008,South East,region,07/07/2021,5
E12000008,South East,region,06/07/2021,15
E12000008,South East,region,05/07/2021,8
E12000008,South East,region,04/07/2021,6
E12000008,South East,region,03/07/2021,11
E12000008,South East,region,02/07/2021,51
E12000008,South East,region,01/07/2021,55
E12000008,South East,region,30/06/2021,19
E12000008,South East,region,29/06/2021,22
E12000008,South East,region,28/06/2021,23
E12000008,South East,region,27/06/2021,38
E12000008,South East,region,26/06/2021,36
E12000008,South East,region,25/06/2021,42
E12000008,South East,region,24/06/2021,26
E12000008,South East,region,23/06/2021,21
E12000008,South East,region,22/06/2021,19
E12000008,South East,region,21/06/2021,22
E12000008,South East,region,20/06/2021,9
E12000008,South East,region,19/06/2021,31
E12000008,South East,region,18/06/2021,25
E12000008,South East,region,17/06/2021,24
E12000008,South East,region,16/06/2021,22
E12000008,South East,region,15/06/2021,27
E12000008,South East,region,14/06/2021,17
E12000008,South East,region,13/06/2021,7
E12000008,South East,region,12/06/2021,28
E12000008,South East,region,11/06/2021,20
E12000008,South East,region,10/06/2021,32
E12000008,South East,region,09/06/2021,24
E12000008,South East,region,08/06/2021,19
E12000008,South East,region,07/06/2021,20
E12000008,South East,region,06/06/2021,11
E12000008,South East,region,05/06/2021,21
E12000008,South East,region,04/06/2021,15
E12000008,South East,region,03/06/2021,25
E12000008,South East,region,02/06/2021,14
E12000008,South East,region,01/06/2021,11
E12000008,South East,region,31/05/2021,6
E12000008,South East,region,30/05/2021,4
E12000008,South East,region,29/05/2021,20
E12000008,South East,region,28/05/2021,10
E12000008,South East,region,27/05/2021,18
E12000008,South East,region,26/05/2021,11
E12000008,South East,region,25/05/2021,7
E12000008,South East,region,24/05/2021,9
E12000008,South East,region,23/05/2021,6
E12000008,South East,region,22/05/2021,15
E12000008,South East,region,21/05/2021,16
E12000008,South East,region,20/05/2021,8
E12000008,South East,region,19/05/2021,6
E12000008,South East,region,18/05/2021,6
E12000008,South East,region,17/05/2021,7
E12000008,South East,region,16/05/2021,2
E12000008,South East,region,15/05/2021,10
E12000008,South East,region,14/05/2021,17
E12000008,South East,region,13/05/2021,7
E12000008,South East,region,12/05/2021,16
E12000008,South East,region,11/05/2021,8
E12000008,South East,region,10/05/2021,5
E12000008,South East,region,09/05/2021,5
E12000008,South East,region,08/05/2021,13
E12000008,South East,region,07/05/2021,7
E12000008,South East,region,06/05/2021,8
E12000008,South East,region,05/05/2021,9
E12000008,South East,region,04/05/2021,5
E12000008,South East,region,03/05/2021,6
E12000008,South East,region,02/05/2021,1
E12000008,South East,region,01/05/2021,8
E12000008,South East,region,30/04/2021,9
E12000008,South East,region,29/04/2021,10
E12000008,South East,region,28/04/2021,19
E12000008,South East,region,27/04/2021,11
E12000008,South East,region,26/04/2021,7
E12000008,South East,region,25/04/2021,7
E12000008,South East,region,24/04/2021,9
E12000008,South East,region,23/04/2021,10
E12000008,South East,region,22/04/2021,12
E12000008,South East,region,21/04/2021,11
E12000008,South East,region,20/04/2021,9
E12000008,South East,region,19/04/2021,12
E12000008,South East,region,18/04/2021,3
E12000008,South East,region,17/04/2021,10
E12000008,South East,region,16/04/2021,5
E12000008,South East,region,15/04/2021,6
E12000008,South East,region,14/04/2021,4
E12000008,South East,region,13/04/2021,5
E12000008,South East,region,12/04/2021,2
E12000008,South East,region,11/04/2021,2
E12000008,South East,region,10/04/2021,6
E12000008,South East,region,09/04/2021,7
E12000008,South East,region,08/04/2021,12
E12000008,South East,region,07/04/2021,6
E12000008,South East,region,06/04/2021,2
E12000008,South East,region,05/04/2021,0
E12000008,South East,region,04/04/2021,0
E12000008,South East,region,03/04/2021,4
E12000008,South East,region,02/04/2021,4
E12000008,South East,region,01/04/2021,4
E12000008,South East,region,31/03/2021,5
E12000008,South East,region,30/03/2021,10
E12000008,South East,region,29/03/2021,6
E12000008,South East,region,28/03/2021,3
E12000008,South East,region,27/03/2021,5
E12000008,South East,region,26/03/2021,3
E12000008,South East,region,25/03/2021,8
E12000008,South East,region,24/03/2021,6
E12000008,South East,region,23/03/2021,7
E12000008,South East,region,22/03/2021,2
E12000008,South East,region,21/03/2021,31
E12000008,South East,region,20/03/2021,3
E12000008,South East,region,19/03/2021,24
E12000008,South East,region,18/03/2021,22
E12000008,South East,region,17/03/2021,2
E12000008,South East,region,16/03/2021,2
E12000008,South East,region,15/03/2021,1
E12000008,South East,region,14/03/2021,5
E12000008,South East,region,13/03/2021,2
E12000008,South East,region,12/03/2021,3
E12000008,South East,region,11/03/2021,7
E12000008,South East,region,10/03/2021,3
E12000008,South East,region,09/03/2021,1
E12000008,South East,region,08/03/2021,0
E12000008,South East,region,07/03/2021,0
E12000008,South East,region,06/03/2021,1
E12000008,South East,region,05/03/2021,4
E12000008,South East,region,04/03/2021,1
E12000008,South East,region,03/03/2021,2
E12000008,South East,region,02/03/2021,3
E12000008,South East,region,01/03/2021,3
E12000008,South East,region,28/02/2021,1
E12000008,South East,region,27/02/2021,0
E12000008,South East,region,26/02/2021,4
E12000008,South East,region,25/02/2021,0
E12000008,South East,region,24/02/2021,1
E12000008,South East,region,23/02/2021,3
E12000008,South East,region,22/02/2021,0
E12000008,South East,region,21/02/2021,0
E12000008,South East,region,20/02/2021,1
E12000008,South East,region,19/02/2021,1
E12000008,South East,region,18/02/2021,2
E12000008,South East,region,17/02/2021,2
E12000008,South East,region,16/02/2021,0
E12000008,South East,region,15/02/2021,1
E12000008,South East,region,14/02/2021,0
E12000008,South East,region,13/02/2021,0
E12000008,South East,region,12/02/2021,2
E12000008,South East,region,11/02/2021,0
E12000008,South East,region,10/02/2021,1
E12000008,South East,region,09/02/2021,0
E12000008,South East,region,08/02/2021,2
E12000008,South East,region,07/02/2021,0
E12000008,South East,region,06/02/2021,0
E12000008,South East,region,05/02/2021,0
E12000008,South East,region,04/02/2021,1
E12000008,South East,region,03/02/2021,2
E12000008,South East,region,02/02/2021,3
E12000008,South East,region,01/02/2021,1
E12000008,South East,region,31/01/2021,0
E12000008,South East,region,30/01/2021,0
E12000008,South East,region,29/01/2021,3
E12000008,South East,region,28/01/2021,2
E12000008,South East,region,27/01/2021,0
E12000008,South East,region,26/01/2021,0
E12000008,South East,region,25/01/2021,1
E12000008,South East,region,24/01/2021,0
E12000008,South East,region,23/01/2021,0
E12000008,South East,region,22/01/2021,1
E12000008,South East,region,21/01/2021,2
